# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:27:59-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 66180
# Number of entities in query: 13811
# Total number of entities: 24446
# Original total number of entities: 22607
# Entities not in default gene space: 1839
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
640	890	0.198909490385474	2.90332473385163e-10	<0.001	GO:1901700	response to oxygen-containing compound
737	1030	0.192165255950045	6.05363748903588e-11	<0.001	GO:0009605	response to external stimulus
1166	1640	0.186818617901136	2.36984970318119e-15	<0.001	GO:0010033	response to organic substance
600	845	0.178721136130846	2.45820834898322e-08	<0.001	GO:0055114	oxidation-reduction process
5423	8015	0.153113387247621	1.11138610316077e-35	<0.001	GO:0016020	membrane
38	38	1.71938916944805	2.76226004904465e-09	<0.001	GO:0001227	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription
35	35	1.68406767647958	1.31094625307863e-08	<0.001	GO:0001078	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription
35	35	1.68406767647958	1.31094625307863e-08	<0.001	GO:0030551	cyclic nucleotide binding
33	33	1.65882472960886	3.70173193476201e-08	<0.001	GO:0006023	aminoglycan biosynthetic process
31	31	1.63203108363263	1.04514596217902e-07	<0.001	GO:0006024	glycosaminoglycan biosynthetic process
30	30	1.61799067587092	1.7560824574295e-07	<0.001	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding
29	29	1.60348316121345	2.95053548049494e-07	<0.001	GO:0048013	ephrin receptor signaling pathway
47	48	1.33372460208809	5.17092188387742e-10	<0.001	GO:0035335	peptidyl-tyrosine dephosphorylation
69	71	1.27777787468308	1.18946087512441e-13	<0.001	GO:0003705	RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity
64	66	1.24520395179946	1.38557359608492e-12	<0.001	GO:0008013	beta-catenin binding
61	63	1.22443007765865	6.01130628264682e-12	<0.001	GO:0017053	transcriptional repressor complex
35	36	1.20690276968611	1.98901546183403e-07	<0.001	GO:0051017	actin filament bundle assembly
35	36	1.20690276968611	1.98901546183403e-07	<0.001	GO:0061572	actin filament bundle organization
34	35	1.19446381026249	3.25304202995281e-07	<0.001	GO:0055007	cardiac muscle cell differentiation
33	34	1.1816598228154	5.31621553314049e-07	<0.001	GO:0048260	positive regulation of receptor-mediated endocytosis
55	57	1.17966944948047	1.11529022373894e-10	<0.001	GO:0044272	sulfur compound biosynthetic process
53	55	1.16367076616946	2.93843322948578e-10	<0.001	GO:0033613	activating transcription factor binding
52	54	1.1554465495042	4.76486121443439e-10	<0.001	GO:0048259	regulation of receptor-mediated endocytosis
92	96	1.14726026082214	1.70390522729892e-16	<0.001	GO:0007265	Ras protein signal transduction
51	53	1.14706473912559	7.72120184979211e-10	<0.001	GO:0034705	potassium channel complex
50	52	1.13851915422511	1.25028495890617e-09	<0.001	GO:0008076	voltage-gated potassium channel complex
47	49	1.11183219600991	5.28446159460682e-09	<0.001	GO:0006940	regulation of smooth muscle contraction
65	68	1.10574360313262	7.9861494443826e-12	<0.001	GO:0005249	voltage-gated potassium channel activity
46	48	1.10256181343775	8.53025165566674e-09	<0.001	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
46	48	1.10256181343775	8.53025165566674e-09	<0.001	GO:0042734	presynaptic membrane
61	64	1.07825838112968	5.33156421341987e-11	<0.001	GO:0001159	core promoter proximal region DNA binding
43	45	1.0735089521965	3.56890329854906e-08	<0.001	GO:0004722	protein serine/threonine phosphatase activity
43	45	1.0735089521965	3.56890329854906e-08	<0.001	GO:0044291	cell-cell contact zone
43	45	1.0735089521965	3.56890329854906e-08	<0.001	GO:0048844	artery morphogenesis
42	44	1.0633789075912	5.73985952998372e-08	<0.001	GO:0007584	response to nutrient
75	79	1.05855885739502	5.4213307006768e-13	<0.001	GO:0010811	positive regulation of cell-substrate adhesion
58	61	1.05644987450349	2.19719739267225e-10	<0.001	GO:0000987	core promoter proximal region sequence-specific DNA binding
41	43	1.05300835858538	9.2220095249634e-08	<0.001	GO:0045778	positive regulation of ossification
57	60	1.04893210487599	3.51704545588215e-10	<0.001	GO:0007179	transforming growth factor beta receptor signaling pathway
40	42	1.04238557145344	1.48008912724169e-07	<0.001	GO:0048024	regulation of mRNA splicing, via spliceosome
56	59	1.04128296180839	5.62497264282746e-10	<0.001	GO:0051146	striated muscle cell differentiation
39	41	1.03149793226353	2.37283176419111e-07	<0.001	GO:0000118	histone deacetylase complex
39	41	1.03149793226353	2.37283176419111e-07	<0.001	GO:0001837	epithelial to mesenchymal transition
84	89	1.02054290755993	5.68542241929712e-14	<0.001	GO:0035023	regulation of Rho protein signal transduction
38	40	1.0203318565764	3.79961893161148e-07	<0.001	GO:0006942	regulation of striated muscle contraction
38	40	1.0203318565764	3.79961893161148e-07	<0.001	GO:0007266	Rho protein signal transduction
38	40	1.0203318565764	3.79961893161148e-07	<0.001	GO:0014704	intercalated disc
68	72	1.01609403972438	1.42454886007746e-11	<0.001	GO:0044325	ion channel binding
37	39	1.00887268725871	6.07690856959315e-07	<0.001	GO:0032881	regulation of polysaccharide metabolic process
125	133	1.00436627071347	9.66812041744671e-20	<0.001	GO:0005083	small GTPase regulator activity
51	54	1.00089304259662	5.80623613730103e-09	<0.001	GO:0043401	steroid hormone mediated signaling pathway
79	84	0.99390434116511	5.72953634850808e-13	<0.001	GO:0048514	blood vessel morphogenesis
64	68	0.989844120604891	9.06642558536661e-11	<0.001	GO:0019233	sensory perception of pain
64	68	0.989844120604891	9.06642558536661e-11	<0.001	GO:0046332	SMAD binding
49	52	0.983631546568678	1.46679363540355e-08	<0.001	GO:0019905	syntaxin binding
49	52	0.983631546568678	1.46679363540355e-08	<0.001	GO:0043507	positive regulation of JUN kinase activity
104	111	0.978613018756473	2.33892932040177e-16	<0.001	GO:0032319	regulation of Rho GTPase activity
145	155	0.977325926131092	3.97996307800377e-22	<0.001	GO:0046578	regulation of Ras protein signal transduction
48	51	0.974738356330331	2.32751164552768e-08	<0.001	GO:0003707	steroid hormone receptor activity
89	95	0.97306392998408	3.62621239213028e-14	<0.001	GO:0006937	regulation of muscle contraction
47	50	0.965660499480932	3.68904903358882e-08	<0.001	GO:0035051	cardiocyte differentiation
60	64	0.961920750991855	5.68869192835296e-10	<0.001	GO:0005089	Rho guanyl-nucleotide exchange factor activity
139	149	0.958857611883281	6.08636646345997e-21	<0.001	GO:2000027	regulation of organ morphogenesis
46	49	0.95639011690878	5.84006013587167e-08	<0.001	GO:0031594	neuromuscular junction
46	49	0.95639011690878	5.84006013587167e-08	<0.001	GO:0048592	eye morphogenesis
71	76	0.947604982805254	2.2197144067055e-11	<0.001	GO:0071559	response to transforming growth factor beta
71	76	0.947604982805254	2.2197144067055e-11	<0.001	GO:0071560	cellular response to transforming growth factor beta stimulus
45	48	0.946918836873182	9.23378945357567e-08	<0.001	GO:0031058	positive regulation of histone modification
45	48	0.946918836873182	9.23378945357567e-08	<0.001	GO:0051591	response to cAMP
424	457	0.945910111276187	1.37819549536689e-59	<0.001	GO:0045202	synapse
159	171	0.941834698629417	2.39308602574999e-23	<0.001	GO:0001763	morphogenesis of a branching structure
131	141	0.932969901103635	2.2464046935203e-19	<0.001	GO:0001012	RNA polymerase II regulatory region DNA binding
217	234	0.931927631256072	6.10647914134218e-31	<0.001	GO:0032318	regulation of Ras GTPase activity
43	46	0.92733725566753	2.29930079250217e-07	<0.001	GO:0000026	alpha-1,2-mannosyltransferase activity
43	46	0.92733725566753	2.29930079250217e-07	<0.001	GO:0004376	glycolipid mannosyltransferase activity
117	126	0.927173019172698	2.17627145492577e-17	<0.001	GO:0090257	regulation of muscle system process
80	86	0.92676854483693	2.14200292575893e-12	<0.001	GO:0090090	negative regulation of canonical Wnt signaling pathway
178	192	0.926736375440872	1.45187243906353e-25	<0.001	GO:0051056	regulation of small GTPase mediated signal transduction
226	244	0.925629945731201	5.90358014324917e-32	<0.001	GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity
201	217	0.923860284339281	1.45240243827212e-28	<0.001	GO:0001525	angiogenesis
152	164	0.922134209968166	5.52916088928257e-22	<0.001	GO:0061138	morphogenesis of a branching epithelium
79	85	0.921309999993744	3.3565120882004e-12	<0.001	GO:0007163	establishment or maintenance of cell polarity
91	98	0.920530032785913	8.39485176969369e-14	<0.001	GO:0050808	synapse organization
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0003151	outflow tract morphogenesis
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0019187	beta-1,4-mannosyltransferase activity
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0046921	alpha-(1->6)-fucosyltransferase activity
90	97	0.915727702293604	1.31329651518328e-13	<0.001	GO:0010469	regulation of receptor activity
65	70	0.909361623116932	3.32065354386919e-10	<0.001	GO:0032321	positive regulation of Rho GTPase activity
100	108	0.907142088176507	8.05176403251945e-15	<0.001	GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0004583	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0008755	O antigen polymerase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0008921	lipopolysaccharide-1,6-galactosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0016759	cellulose synthase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018715	9-phenanthrol UDP-glucuronosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018716	1-phenanthrol glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018717	9-phenanthrol glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018718	1,2-dihydroxy-phenanthrene glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0019112	phenanthrol glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0031278	alpha-1,2-galactosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0033556	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0033931	endogalactosaminidase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0034707	chloride channel complex
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0035496	lipopolysaccharide-1,5-galactosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0042283	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0045140	inositol phosphoceramide synthase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0046920	alpha-(1->3)-fucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0051865	protein autoubiquitination
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052638	indole-3-butyrate beta-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052639	salicylic acid glucosyltransferase (ester-forming) activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052640	salicylic acid glucosyltransferase (glucoside-forming) activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052641	benzoic acid glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052757	chondroitin hydrolase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052824	dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0080062	cytokinin 9-beta-glucosyltransferase activity
123	133	0.905471981613039	8.00327313756747e-18	<0.001	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding
145	157	0.901517815808535	1.24824845429718e-20	<0.001	GO:0045785	positive regulation of cell adhesion
52	56	0.900086718309629	2.13002920845116e-08	<0.001	GO:0051588	regulation of neurotransmitter transport
133	144	0.900032978344088	4.92062223524044e-19	<0.001	GO:0048754	branching morphogenesis of an epithelial tube
75	81	0.898770670873557	2.00575070114134e-11	<0.001	GO:0019199	transmembrane receptor protein kinase activity
268	291	0.89665705355456	1.77643325170609e-36	<0.001	GO:0002009	morphogenesis of an epithelium
109	118	0.89631037766862	7.68983632711318e-16	<0.001	GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity
96	104	0.889384015799198	4.74909641277444e-14	<0.001	GO:0005088	Ras guanyl-nucleotide exchange factor activity
118	128	0.887373988533061	7.32031232420201e-17	<0.001	GO:0014069	postsynaptic density
84	91	0.885756981224528	1.89229058193453e-12	<0.001	GO:0030018	Z disc
49	53	0.874443411903084	8.12093922096394e-08	<0.001	GO:0004702	receptor signaling protein serine/threonine kinase activity
49	53	0.874443411903084	8.12093922096394e-08	<0.001	GO:0007030	Golgi organization
81	88	0.869968483220774	7.09818873611783e-12	<0.001	GO:1901981	phosphatidylinositol phosphate binding
59	64	0.867458744406947	4.78167401576957e-09	<0.001	GO:0000149	SNARE binding
112	122	0.864628965439299	1.01964594932445e-15	<0.001	GO:0035148	tube formation
133	145	0.863777105298995	2.44802593604529e-18	<0.001	GO:0006813	potassium ion transport
101	110	0.863123538006413	2.59793321356818e-14	<0.001	GO:0005267	potassium channel activity
101	110	0.863123538006413	2.59793321356818e-14	<0.001	GO:0032320	positive regulation of Ras GTPase activity
69	75	0.862629856967043	2.84530697085332e-10	<0.001	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
132	144	0.860481816020354	3.78588008019545e-18	<0.001	GO:0060828	regulation of canonical Wnt signaling pathway
58	63	0.860067894487795	7.42708083996596e-09	<0.001	GO:0003014	renal system process
58	63	0.860067894487795	7.42708083996596e-09	<0.001	GO:0043506	regulation of JUN kinase activity
121	132	0.858769304175741	9.60972125287086e-17	<0.001	GO:0046328	regulation of JNK cascade
47	51	0.856472364815338	1.96786960771288e-07	<0.001	GO:0046427	positive regulation of JAK-STAT cascade
99	108	0.854420906323593	6.21493016816811e-14	<0.001	GO:0030165	PDZ domain binding
99	108	0.854420906323593	6.21493016816811e-14	<0.001	GO:0032412	regulation of ion transmembrane transporter activity
78	85	0.853591151830405	2.63974312712981e-11	<0.001	GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
77	84	0.847993408546805	4.08152509927332e-11	<0.001	GO:0005099	Ras GTPase activator activity
46	50	0.847201982243186	3.05628154723814e-07	<0.001	GO:0030175	filopodium
46	50	0.847201982243186	3.05628154723814e-07	<0.001	GO:0035326	enhancer binding
46	50	0.847201982243186	3.05628154723814e-07	<0.001	GO:0061035	regulation of cartilage development
117	128	0.844111396516331	5.45594055668366e-16	<0.001	GO:0010810	regulation of cell-substrate adhesion
66	72	0.843377391802297	1.05601568949344e-09	<0.001	GO:0042476	odontogenesis
177	194	0.842465317186431	2.77191224173856e-23	<0.001	GO:0030111	regulation of Wnt signaling pathway
116	127	0.840369586324117	8.40668883629808e-16	<0.001	GO:0015079	potassium ion transmembrane transporter activity
45	49	0.837730702207588	4.73903912981797e-07	<0.001	GO:0030010	establishment of cell polarity
45	49	0.837730702207588	4.73903912981797e-07	<0.001	GO:0043198	dendritic shaft
45	49	0.837730702207588	4.73903912981797e-07	<0.001	GO:1901800	positive regulation of proteasomal protein catabolic process
65	71	0.836767281945566	1.63111998437711e-09	<0.001	GO:0030900	forebrain development
75	82	0.836579085709519	9.72670563255116e-11	<0.001	GO:0001843	neural tube closure
75	82	0.836579085709519	9.72670563255116e-11	<0.001	GO:0030177	positive regulation of Wnt signaling pathway
95	104	0.836481881392629	3.52094804324638e-13	<0.001	GO:0001076	RNA polymerase II transcription factor binding transcription factor activity
263	289	0.836033207506725	1.71922517271146e-33	<0.001	GO:0007264	small GTPase mediated signal transduction
114	125	0.832789415907065	1.99140772686301e-15	<0.001	GO:0006470	protein dephosphorylation
114	125	0.832789415907065	1.99140772686301e-15	<0.001	GO:0008016	regulation of heart contraction
64	70	0.830055934083426	2.5162962133854e-09	<0.001	GO:0001104	RNA polymerase II transcription cofactor activity
54	59	0.829189549966633	4.2653315974308e-08	<0.001	GO:0004714	transmembrane receptor protein tyrosine kinase activity
326	359	0.828935451326368	9.86128824266435e-41	<0.001	GO:0048729	tissue morphogenesis
103	113	0.828148138550077	5.04936880102102e-14	<0.001	GO:0022898	regulation of transmembrane transporter activity
142	156	0.827834510084369	1.0570306114956e-18	<0.001	GO:0005085	guanyl-nucleotide exchange factor activity
132	145	0.827014355745011	1.73691472646137e-17	<0.001	GO:0000904	cell morphogenesis involved in differentiation
112	123	0.825076728161837	4.70284176867812e-15	<0.001	GO:0007409	axonogenesis
112	123	0.825076728161837	4.70284176867812e-15	<0.001	GO:0022843	voltage-gated cation channel activity
160	176	0.823830228764064	9.23057047521662e-21	<0.001	GO:0032147	activation of protein kinase activity
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0002027	regulation of heart rate
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0046683	response to organophosphorus
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0051219	phosphoprotein binding
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade
140	154	0.821636131259215	2.48915716690731e-18	<0.001	GO:0035091	phosphatidylinositol binding
140	154	0.821636131259215	2.48915716690731e-18	<0.001	GO:0070302	regulation of stress-activated protein kinase signaling cascade
111	122	0.821169214419908	7.21849121427872e-15	<0.001	GO:0032409	regulation of transporter activity
82	90	0.820893275119653	2.12649448106864e-11	<0.001	GO:0000187	activation of MAPK activity
139	153	0.818504098358389	3.81601027635193e-18	<0.001	GO:0032872	regulation of stress-activated MAPK cascade
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0001726	ruffle
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0001952	regulation of cell-matrix adhesion
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0032874	positive regulation of stress-activated MAPK cascade
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0051952	regulation of amine transport
90	99	0.812977990385217	3.01552035184363e-12	<0.001	GO:0045732	positive regulation of protein catabolic process
52	57	0.81289287295953	1.01334076104492e-07	<0.001	GO:0042475	odontogenesis of dentin-containing tooth
52	57	0.81289287295953	1.01334076104492e-07	<0.001	GO:0060688	regulation of morphogenesis of a branching structure
52	57	0.81289287295953	1.01334076104492e-07	<0.001	GO:0090002	establishment of protein localization to plasma membrane
71	78	0.81281905646985	5.45029349166415e-10	<0.001	GO:0043255	regulation of carbohydrate biosynthetic process
117	129	0.807855523471238	2.41510149732968e-15	<0.001	GO:0048562	embryonic organ morphogenesis
144	159	0.804939930278214	1.95103327958274e-18	<0.001	GO:0000790	nuclear chromatin
60	66	0.802132564470391	1.40654127124386e-08	<0.001	GO:0005901	caveola
97	107	0.802033393915485	6.55205265304336e-13	<0.001	GO:0034330	cell junction organization
69	76	0.800438271803005	1.28094995655666e-09	<0.001	GO:0030674	protein binding, bridging
233	258	0.799384681662133	1.45049568553827e-28	<0.001	GO:0060589	nucleoside-triphosphatase regulator activity
78	86	0.799189806699296	1.17406679743597e-10	<0.001	GO:0009755	hormone-mediated signaling pathway
87	96	0.798248029588769	1.08325432384281e-11	<0.001	GO:0004725	protein tyrosine phosphatase activity
96	106	0.797526263643016	1.00116721331938e-12	<0.001	GO:0030027	lamellipodium
50	55	0.79596547768044	2.39229604312676e-07	<0.001	GO:0006612	protein targeting to membrane
50	55	0.79596547768044	2.39229604312676e-07	<0.001	GO:0046330	positive regulation of JNK cascade
59	65	0.794864403235581	2.15519564364147e-08	<0.001	GO:0005230	extracellular ligand-gated ion channel activity
59	65	0.794864403235581	2.15519564364147e-08	<0.001	GO:0051168	nuclear export
59	65	0.794864403235581	2.15519564364147e-08	<0.001	GO:0051170	nuclear import
284	315	0.794685397283707	3.22440841638616e-34	<0.001	GO:0033124	regulation of GTP catabolic process
68	75	0.794114268038874	1.960028003163e-09	<0.001	GO:0031513	nonmotile primary cilium
77	85	0.793592063415696	1.79463195997895e-10	<0.001	GO:0005057	receptor signaling protein activity
77	85	0.793592063415696	1.79463195997895e-10	<0.001	GO:0030522	intracellular receptor signaling pathway
95	105	0.792972496013725	1.52833196874579e-12	<0.001	GO:0001568	blood vessel development
104	115	0.792801684191719	1.41551604966953e-13	<0.001	GO:0030178	negative regulation of Wnt signaling pathway
282	313	0.791561148822159	7.49322462481058e-34	<0.001	GO:0043087	regulation of GTPase activity
211	234	0.791306077748275	9.08868576169097e-26	<0.001	GO:1902495	transmembrane transporter complex
85	94	0.788146478449141	2.52469280693812e-11	<0.001	GO:0071804	cellular potassium ion transport
76	84	0.787922009061489	2.73996642927425e-10	<0.001	GO:0060562	epithelial tube morphogenesis
67	74	0.787697700751654	2.99517508594724e-09	<0.001	GO:0007156	homophilic cell adhesion
67	74	0.787697700751654	2.99517508594724e-09	<0.001	GO:0046425	regulation of JAK-STAT cascade
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:0000910	cytokinesis
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:0006606	protein import into nucleus
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:0050684	regulation of mRNA processing
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:1902593	single-organism nuclear import
49	54	0.787249566552986	3.66652326143587e-07	<0.001	GO:0050772	positive regulation of axonogenesis
138	153	0.786342340418672	2.45224849501015e-17	<0.001	GO:0043547	positive regulation of GTPase activity
191	212	0.786280508900937	2.43442452834477e-23	<0.001	GO:0043405	regulation of MAP kinase activity
217	241	0.78549341554971	2.97712348696718e-26	<0.001	GO:0030695	GTPase regulator activity
111	123	0.784913341374815	3.0485427069463e-14	<0.001	GO:0006605	protein targeting
102	113	0.784349576656935	3.28660091752893e-13	<0.001	GO:0030427	site of polarized growth
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0030326	embryonic limb morphogenesis
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0035113	embryonic appendage morphogenesis
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0045995	regulation of embryonic development
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0071805	potassium ion transmembrane transport
75	83	0.78217774057841	4.17820884046118e-10	<0.001	GO:0060606	tube closure
154	171	0.781506134662325	4.91939634743558e-19	<0.001	GO:0005244	voltage-gated ion channel activity
154	171	0.781506134662325	4.91939634743558e-19	<0.001	GO:0022832	voltage-gated channel activity
66	73	0.781185806638259	4.57084618394325e-09	<0.001	GO:0043271	negative regulation of ion transport
101	112	0.780061915350046	5.00098408986379e-13	<0.001	GO:0043409	negative regulation of MAPK cascade
57	63	0.779955783688927	5.03742228697403e-08	<0.001	GO:0032313	regulation of Rab GTPase activity
188	209	0.779333026145201	8.54783804790478e-23	<0.001	GO:0071902	positive regulation of protein serine/threonine kinase activity
92	102	0.779021391849344	5.40457487945595e-12	<0.001	GO:0072372	primary cilium
48	53	0.778356376314638	5.60959715380175e-07	<0.001	GO:0002028	regulation of sodium ion transport
48	53	0.778356376314638	5.60959715380175e-07	<0.001	GO:0035914	skeletal muscle cell differentiation
48	53	0.778356376314638	5.60959715380175e-07	<0.001	GO:0060078	regulation of postsynaptic membrane potential
196	218	0.77783662253885	1.20821377673911e-23	<0.001	GO:0034702	ion channel complex
213	237	0.777311742934315	1.58711204873302e-25	<0.001	GO:1990351	transporter complex
74	82	0.776357278781449	6.36352065481794e-10	<0.001	GO:0014074	response to purine-containing compound
143	159	0.774698095710387	1.21755660929368e-17	<0.001	GO:0009952	anterior/posterior pattern specification
186	207	0.774640478793039	1.9692852200157e-22	<0.001	GO:0000976	transcription regulatory region sequence-specific DNA binding
65	72	0.774575696781528	6.96577494668827e-09	<0.001	GO:0051897	positive regulation of protein kinase B signaling
134	149	0.773495215122438	1.30702060640756e-16	<0.001	GO:1900180	regulation of protein localization to nucleus
194	216	0.773333611326479	2.78169938554182e-23	<0.001	GO:0004842	ubiquitin-protein ligase activity
82	91	0.772544908342375	8.90922452162306e-11	<0.001	GO:0017038	protein import
56	62	0.772306640621333	7.68342567895688e-08	<0.001	GO:0001508	action potential
56	62	0.772306640621333	7.68342567895688e-08	<0.001	GO:0009100	glycoprotein metabolic process
99	110	0.771359283667227	1.15457202612392e-12	<0.001	GO:0030426	growth cone
99	110	0.771359283667227	1.15457202612392e-12	<0.001	GO:0050770	regulation of axonogenesis
73	81	0.770458564243589	9.67952547877418e-10	<0.001	GO:0046824	positive regulation of nucleocytoplasmic transport
90	100	0.769468605006313	1.24800097138815e-11	<0.001	GO:0035239	tube morphogenesis
90	100	0.769468605006313	1.24800097138815e-11	<0.001	GO:0045177	apical part of cell
107	119	0.768927524051604	1.62450589174497e-13	<0.001	GO:0048167	regulation of synaptic plasticity
368	411	0.768881839959327	2.69299898957988e-42	<0.001	GO:0009887	organ morphogenesis
64	71	0.767864348919388	1.06004430800026e-08	<0.001	GO:0031398	positive regulation of protein ubiquitination
64	71	0.767864348919388	1.06004430800026e-08	<0.001	GO:0034329	cell junction assembly
64	71	0.767864348919388	1.06004430800026e-08	<0.001	GO:0051899	membrane depolarization
166	185	0.767267371003768	5.20817494306474e-20	<0.001	GO:0051020	GTPase binding
89	99	0.764613247532751	1.89339881970202e-11	<0.001	GO:0071901	negative regulation of protein serine/threonine kinase activity
80	89	0.761827247764505	2.05311977704296e-10	<0.001	GO:0050905	neuromuscular process
313	350	0.761734340016021	6.83748113590992e-36	<0.001	GO:0030811	regulation of nucleotide catabolic process
313	350	0.761734340016021	6.83748113590992e-36	<0.001	GO:0033121	regulation of purine nucleotide catabolic process
147	164	0.761160098526262	9.05692626261298e-18	<0.001	GO:0006469	negative regulation of protein kinase activity
63	70	0.761048599109977	1.61080487366156e-08	<0.001	GO:0030203	glycosaminoglycan metabolic process
