# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:24:37-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 11689
# Number of entities in query: 7498
# Total number of entities: 23510
# Original total number of entities: 22607
# Entities not in default gene space: 903
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
114	125	0.832789415907065	1.99140772686301e-15	<0.001	GO:0008016	regulation of heart contraction
64	70	0.830055934083426	2.5162962133854e-09	<0.001	GO:0001104	RNA polymerase II transcription cofactor activity
54	59	0.829189549966633	4.2653315974308e-08	<0.001	GO:0004714	transmembrane receptor protein tyrosine kinase activity
326	359	0.828935451326368	9.86128824266435e-41	<0.001	GO:0048729	tissue morphogenesis
103	113	0.828148138550077	5.04936880102102e-14	<0.001	GO:0022898	regulation of transmembrane transporter activity
142	156	0.827834510084369	1.0570306114956e-18	<0.001	GO:0005085	guanyl-nucleotide exchange factor activity
132	145	0.827014355745011	1.73691472646137e-17	<0.001	GO:0000904	cell morphogenesis involved in differentiation
112	123	0.825076728161837	4.70284176867812e-15	<0.001	GO:0007409	axonogenesis
112	123	0.825076728161837	4.70284176867812e-15	<0.001	GO:0022843	voltage-gated cation channel activity
160	176	0.823830228764064	9.23057047521662e-21	<0.001	GO:0032147	activation of protein kinase activity
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0002027	regulation of heart rate
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0046683	response to organophosphorus
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0051219	phosphoprotein binding
63	69	0.823240184274015	3.87688267920083e-09	<0.001	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade
140	154	0.821636131259215	2.48915716690731e-18	<0.001	GO:0035091	phosphatidylinositol binding
140	154	0.821636131259215	2.48915716690731e-18	<0.001	GO:0070302	regulation of stress-activated protein kinase signaling cascade
111	122	0.821169214419908	7.21849121427872e-15	<0.001	GO:0032409	regulation of transporter activity
82	90	0.820893275119653	2.12649448106864e-11	<0.001	GO:0000187	activation of MAPK activity
139	153	0.818504098358389	3.81601027635193e-18	<0.001	GO:0032872	regulation of stress-activated MAPK cascade
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0001726	ruffle
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0001952	regulation of cell-matrix adhesion
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0032874	positive regulation of stress-activated MAPK cascade
62	68	0.816316717899222	5.96530485332124e-09	<0.001	GO:0051952	regulation of amine transport
90	99	0.812977990385217	3.01552035184363e-12	<0.001	GO:0045732	positive regulation of protein catabolic process
52	57	0.81289287295953	1.01334076104492e-07	<0.001	GO:0042475	odontogenesis of dentin-containing tooth
52	57	0.81289287295953	1.01334076104492e-07	<0.001	GO:0060688	regulation of morphogenesis of a branching structure
52	57	0.81289287295953	1.01334076104492e-07	<0.001	GO:0090002	establishment of protein localization to plasma membrane
71	78	0.81281905646985	5.45029349166415e-10	<0.001	GO:0043255	regulation of carbohydrate biosynthetic process
117	129	0.807855523471238	2.41510149732968e-15	<0.001	GO:0048562	embryonic organ morphogenesis
144	159	0.804939930278214	1.95103327958274e-18	<0.001	GO:0000790	nuclear chromatin
60	66	0.802132564470391	1.40654127124386e-08	<0.001	GO:0005901	caveola
97	107	0.802033393915485	6.55205265304336e-13	<0.001	GO:0034330	cell junction organization
69	76	0.800438271803005	1.28094995655666e-09	<0.001	GO:0030674	protein binding, bridging
233	258	0.799384681662133	1.45049568553827e-28	<0.001	GO:0060589	nucleoside-triphosphatase regulator activity
78	86	0.799189806699296	1.17406679743597e-10	<0.001	GO:0009755	hormone-mediated signaling pathway
87	96	0.798248029588769	1.08325432384281e-11	<0.001	GO:0004725	protein tyrosine phosphatase activity
96	106	0.797526263643016	1.00116721331938e-12	<0.001	GO:0030027	lamellipodium
50	55	0.79596547768044	2.39229604312676e-07	<0.001	GO:0006612	protein targeting to membrane
50	55	0.79596547768044	2.39229604312676e-07	<0.001	GO:0046330	positive regulation of JNK cascade
59	65	0.794864403235581	2.15519564364147e-08	<0.001	GO:0005230	extracellular ligand-gated ion channel activity
59	65	0.794864403235581	2.15519564364147e-08	<0.001	GO:0051168	nuclear export
59	65	0.794864403235581	2.15519564364147e-08	<0.001	GO:0051170	nuclear import
284	315	0.794685397283707	3.22440841638616e-34	<0.001	GO:0033124	regulation of GTP catabolic process
68	75	0.794114268038874	1.960028003163e-09	<0.001	GO:0031513	nonmotile primary cilium
77	85	0.793592063415696	1.79463195997895e-10	<0.001	GO:0005057	receptor signaling protein activity
77	85	0.793592063415696	1.79463195997895e-10	<0.001	GO:0030522	intracellular receptor signaling pathway
95	105	0.792972496013725	1.52833196874579e-12	<0.001	GO:0001568	blood vessel development
104	115	0.792801684191719	1.41551604966953e-13	<0.001	GO:0030178	negative regulation of Wnt signaling pathway
282	313	0.791561148822159	7.49322462481058e-34	<0.001	GO:0043087	regulation of GTPase activity
211	234	0.791306077748275	9.08868576169097e-26	<0.001	GO:1902495	transmembrane transporter complex
85	94	0.788146478449141	2.52469280693812e-11	<0.001	GO:0071804	cellular potassium ion transport
76	84	0.787922009061489	2.73996642927425e-10	<0.001	GO:0060562	epithelial tube morphogenesis
67	74	0.787697700751654	2.99517508594724e-09	<0.001	GO:0007156	homophilic cell adhesion
67	74	0.787697700751654	2.99517508594724e-09	<0.001	GO:0046425	regulation of JAK-STAT cascade
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:0000910	cytokinesis
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:0006606	protein import into nucleus
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:0050684	regulation of mRNA processing
58	64	0.787473553316429	3.29745327640075e-08	<0.001	GO:1902593	single-organism nuclear import
49	54	0.787249566552986	3.66652326143587e-07	<0.001	GO:0050772	positive regulation of axonogenesis
138	153	0.786342340418672	2.45224849501015e-17	<0.001	GO:0043547	positive regulation of GTPase activity
191	212	0.786280508900937	2.43442452834477e-23	<0.001	GO:0043405	regulation of MAP kinase activity
217	241	0.78549341554971	2.97712348696718e-26	<0.001	GO:0030695	GTPase regulator activity
111	123	0.784913341374815	3.0485427069463e-14	<0.001	GO:0006605	protein targeting
102	113	0.784349576656935	3.28660091752893e-13	<0.001	GO:0030427	site of polarized growth
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0030326	embryonic limb morphogenesis
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0035113	embryonic appendage morphogenesis
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0045995	regulation of embryonic development
84	93	0.783007269316141	3.84804911703879e-11	<0.001	GO:0071805	potassium ion transmembrane transport
75	83	0.78217774057841	4.17820884046118e-10	<0.001	GO:0060606	tube closure
154	171	0.781506134662325	4.91939634743558e-19	<0.001	GO:0005244	voltage-gated ion channel activity
154	171	0.781506134662325	4.91939634743558e-19	<0.001	GO:0022832	voltage-gated channel activity
66	73	0.781185806638259	4.57084618394325e-09	<0.001	GO:0043271	negative regulation of ion transport
101	112	0.780061915350046	5.00098408986379e-13	<0.001	GO:0043409	negative regulation of MAPK cascade
57	63	0.779955783688927	5.03742228697403e-08	<0.001	GO:0032313	regulation of Rab GTPase activity
188	209	0.779333026145201	8.54783804790478e-23	<0.001	GO:0071902	positive regulation of protein serine/threonine kinase activity
92	102	0.779021391849344	5.40457487945595e-12	<0.001	GO:0072372	primary cilium
48	53	0.778356376314638	5.60959715380175e-07	<0.001	GO:0002028	regulation of sodium ion transport
48	53	0.778356376314638	5.60959715380175e-07	<0.001	GO:0035914	skeletal muscle cell differentiation
48	53	0.778356376314638	5.60959715380175e-07	<0.001	GO:0060078	regulation of postsynaptic membrane potential
196	218	0.77783662253885	1.20821377673911e-23	<0.001	GO:0034702	ion channel complex
213	237	0.777311742934315	1.58711204873302e-25	<0.001	GO:1990351	transporter complex
74	82	0.776357278781449	6.36352065481794e-10	<0.001	GO:0014074	response to purine-containing compound
143	159	0.774698095710387	1.21755660929368e-17	<0.001	GO:0009952	anterior/posterior pattern specification
186	207	0.774640478793039	1.9692852200157e-22	<0.001	GO:0000976	transcription regulatory region sequence-specific DNA binding
65	72	0.774575696781528	6.96577494668827e-09	<0.001	GO:0051897	positive regulation of protein kinase B signaling
134	149	0.773495215122438	1.30702060640756e-16	<0.001	GO:1900180	regulation of protein localization to nucleus
194	216	0.773333611326479	2.78169938554182e-23	<0.001	GO:0004842	ubiquitin-protein ligase activity
82	91	0.772544908342375	8.90922452162306e-11	<0.001	GO:0017038	protein import
56	62	0.772306640621333	7.68342567895688e-08	<0.001	GO:0001508	action potential
56	62	0.772306640621333	7.68342567895688e-08	<0.001	GO:0009100	glycoprotein metabolic process
99	110	0.771359283667227	1.15457202612392e-12	<0.001	GO:0030426	growth cone
99	110	0.771359283667227	1.15457202612392e-12	<0.001	GO:0050770	regulation of axonogenesis
73	81	0.770458564243589	9.67952547877418e-10	<0.001	GO:0046824	positive regulation of nucleocytoplasmic transport
90	100	0.769468605006313	1.24800097138815e-11	<0.001	GO:0035239	tube morphogenesis
90	100	0.769468605006313	1.24800097138815e-11	<0.001	GO:0045177	apical part of cell
107	119	0.768927524051604	1.62450589174497e-13	<0.001	GO:0048167	regulation of synaptic plasticity
368	411	0.768881839959327	2.69299898957988e-42	<0.001	GO:0009887	organ morphogenesis
64	71	0.767864348919388	1.06004430800026e-08	<0.001	GO:0031398	positive regulation of protein ubiquitination
64	71	0.767864348919388	1.06004430800026e-08	<0.001	GO:0034329	cell junction assembly
64	71	0.767864348919388	1.06004430800026e-08	<0.001	GO:0051899	membrane depolarization
166	185	0.767267371003768	5.20817494306474e-20	<0.001	GO:0051020	GTPase binding
89	99	0.764613247532751	1.89339881970202e-11	<0.001	GO:0071901	negative regulation of protein serine/threonine kinase activity
80	89	0.761827247764505	2.05311977704296e-10	<0.001	GO:0050905	neuromuscular process
313	350	0.761734340016021	6.83748113590992e-36	<0.001	GO:0030811	regulation of nucleotide catabolic process
313	350	0.761734340016021	6.83748113590992e-36	<0.001	GO:0033121	regulation of purine nucleotide catabolic process
147	164	0.761160098526262	9.05692626261298e-18	<0.001	GO:0006469	negative regulation of protein kinase activity
63	70	0.761048599109977	1.61080487366156e-08	<0.001	GO:0030203	glycosaminoglycan metabolic process
63	70	0.761048599109977	1.61080487366156e-08	<0.001	GO:0051101	regulation of DNA binding
105	117	0.760711824648964	3.72943471296289e-13	<0.001	GO:0019887	protein kinase regulator activity
113	126	0.759226594654875	5.24560547754305e-14	<0.001	GO:0048568	embryonic organ development
138	154	0.759146376388116	9.70684133911105e-17	<0.001	GO:0043406	positive regulation of MAP kinase activity
71	79	0.758417711338741	2.23592553298344e-09	<0.001	GO:0016247	channel regulator activity
71	79	0.758417711338741	2.23592553298344e-09	<0.001	GO:0032182	small conjugating protein binding
96	107	0.757974026365553	4.01999755116562e-12	<0.001	GO:0007420	brain development
96	107	0.757974026365553	4.01999755116562e-12	<0.001	GO:0042692	muscle cell differentiation
294	329	0.757897721479183	1.21427692982644e-33	<0.001	GO:0071900	regulation of protein serine/threonine kinase activity
187	209	0.757205125548714	5.0628243721557e-22	<0.001	GO:0005096	GTPase activator activity
87	97	0.754738644209865	4.34360227141934e-11	<0.001	GO:0007613	memory
87	97	0.754738644209865	4.34360227141934e-11	<0.001	GO:0045216	cell-cell junction organization
62	69	0.754125132735184	2.44403836916391e-08	<0.001	GO:0042307	positive regulation of protein import into nucleus
62	69	0.754125132735184	2.44403836916391e-08	<0.001	GO:0042472	inner ear morphogenesis
62	69	0.754125132735184	2.44403836916391e-08	<0.001	GO:0043021	ribonucleoprotein complex binding
62	69	0.754125132735184	2.44403836916391e-08	<0.001	GO:0046888	negative regulation of hormone secretion
95	106	0.753420258736262	6.08037305401577e-12	<0.001	GO:0017157	regulation of exocytosis
315	353	0.75308344212783	1.13860124899117e-35	<0.001	GO:0009118	regulation of nucleoside metabolic process
226	253	0.753075240946155	4.23202612710479e-26	<0.001	GO:0005543	phospholipid binding
70	78	0.752271011780528	3.38779985379082e-09	<0.001	GO:0032507	maintenance of protein location in cell
70	78	0.752271011780528	3.38779985379082e-09	<0.001	GO:0033135	regulation of peptidyl-serine phosphorylation
426	478	0.752065082885464	1.63193083638777e-47	<0.001	GO:0043408	regulation of MAPK cascade
111	124	0.751445881099471	1.19824944706227e-13	<0.001	GO:0048705	skeletal system morphogenesis
78	87	0.750841439922018	4.70838948113149e-10	<0.001	GO:0008652	cellular amino acid biosynthetic process
78	87	0.750841439922018	4.70838948113149e-10	<0.001	GO:0048704	embryonic skeletal system morphogenesis
464	521	0.750565029680645	1.80633148550068e-51	<0.001	GO:0001934	positive regulation of protein phosphorylation
711	800	0.749816716519351	9.58869425054639e-78	<0.001	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
86	96	0.749716891206788	6.56766472373475e-11	<0.001	GO:0008277	regulation of G-protein coupled receptor protein signaling pathway
208	233	0.749451752664328	4.86508268441393e-24	<0.001	GO:0097060	synaptic membrane
376	422	0.749357319999907	5.42007449474404e-42	<0.001	GO:0044456	synapse part
94	105	0.748818871840733	9.18696359190563e-12	<0.001	GO:0051291	protein heterooligomerization
288	323	0.748776849229366	1.4395679131037e-32	<0.001	GO:0043410	positive regulation of MAPK cascade
53	59	0.748522748453427	2.69941938253646e-07	<0.001	GO:0003143	embryonic heart tube morphogenesis
53	59	0.748522748453427	2.69941938253646e-07	<0.001	GO:0008589	regulation of smoothened signaling pathway
53	59	0.748522748453427	2.69941938253646e-07	<0.001	GO:0033138	positive regulation of peptidyl-serine phosphorylation
159	178	0.748404074353966	9.36583229429303e-19	<0.001	GO:0033673	negative regulation of kinase activity
287	322	0.747238656357803	2.1707964034235e-32	<0.001	GO:0045860	positive regulation of protein kinase activity
61	68	0.747090474778579	3.70254460905308e-08	<0.001	GO:0033555	multicellular organismal response to stress
142	159	0.746033309671342	7.10270440108427e-17	<0.001	GO:0005912	adherens junction
77	86	0.745243696638418	7.1166812965941e-10	<0.001	GO:0001649	osteoblast differentiation
77	86	0.745243696638418	7.1166812965941e-10	<0.001	GO:0001948	glycoprotein binding
198	222	0.745223581107016	7.84669244353538e-23	<0.001	GO:0032970	regulation of actin filament-based process
85	95	0.744637093070237	9.91888303782462e-11	<0.001	GO:0010906	regulation of glucose metabolic process
149	167	0.742891731957865	1.5078850053188e-17	<0.001	GO:0004721	phosphoprotein phosphatase activity
393	442	0.741770559415964	2.54396870841223e-43	<0.001	GO:0048471	perinuclear region of cytoplasm
291	327	0.741251959088987	1.56276166532928e-32	<0.001	GO:0007399	nervous system development
52	58	0.740298531788164	4.08934116798248e-07	<0.001	GO:0090263	positive regulation of canonical Wnt signaling pathway
968	1094	0.739919488725369	1.58868619381558e-103	<0.001	GO:1902531	regulation of intracellular signal transduction
84	94	0.739497883937236	1.49621740088674e-10	<0.001	GO:0031345	negative regulation of cell projection organization
227	255	0.73946259518895	1.04818732054242e-25	<0.001	GO:0034765	regulation of ion transmembrane transport
123	138	0.73611105856629	1.22154923756957e-14	<0.001	GO:0042306	regulation of protein import into nucleus
186	209	0.73592358321437	2.8531031374761e-21	<0.001	GO:0000902	cell morphogenesis
107	120	0.73546006377626	6.18220619844037e-13	<0.001	GO:0051495	positive regulation of cytoskeleton organization
170	191	0.735206092805761	1.43650506509089e-19	<0.001	GO:0048812	neuron projection morphogenesis
99	111	0.735103410622133	4.40720530452573e-12	<0.001	GO:0001503	ossification
99	111	0.735103410622133	4.40720530452573e-12	<0.001	GO:0001764	neuron migration
209	235	0.734810324256178	1.1970728551372e-23	<0.001	GO:0010769	regulation of cell morphogenesis involved in differentiation
83	93	0.734297849161733	2.25421681572583e-10	<0.001	GO:0008344	adult locomotory behavior
193	217	0.73399387876319	6.03791441900682e-22	<0.001	GO:0042391	regulation of membrane potential
75	84	0.733829373801132	1.61947993130377e-09	<0.001	GO:0051153	regulation of striated muscle cell differentiation
317	357	0.733806440110913	6.86235401253982e-35	<0.001	GO:0006366	transcription from RNA polymerase II promoter
67	75	0.733296355620545	1.1684167740926e-08	<0.001	GO:0010634	positive regulation of epithelial cell migration
67	75	0.733296355620545	1.1684167740926e-08	<0.001	GO:0015108	chloride transmembrane transporter activity
454	512	0.73327537885739	4.05558240331537e-49	<0.001	GO:0045859	regulation of protein kinase activity
59	66	0.732672818071543	8.45641416117507e-08	<0.001	GO:0043130	ubiquitin binding
59	66	0.732672818071543	8.45641416117507e-08	<0.001	GO:0045665	negative regulation of neuron differentiation
59	66	0.732672818071543	8.45641416117507e-08	<0.001	GO:0051640	organelle localization
122	137	0.732550308394008	1.83602892079604e-14	<0.001	GO:0019207	kinase regulator activity
51	57	0.731916721409562	6.18346183531434e-07	<0.001	GO:0019897	extrinsic component of plasma membrane
51	57	0.731916721409562	6.18346183531434e-07	<0.001	GO:0043407	negative regulation of MAP kinase activity
51	57	0.731916721409562	6.18346183531434e-07	<0.001	GO:1902476	chloride transmembrane transport
223	251	0.731638347625127	5.34185219933048e-25	<0.001	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway
98	110	0.73068672835849	6.6273870020539e-12	<0.001	GO:0051896	regulation of protein kinase B signaling
360	406	0.73001129347951	3.79739167234962e-39	<0.001	GO:0000975	regulatory region DNA binding
360	406	0.73001129347951	3.79739167234962e-39	<0.001	GO:0001067	regulatory region nucleic acid binding
160	180	0.729385395952715	2.29679100540537e-18	<0.001	GO:0007507	heart development
152	171	0.728703585692715	1.62914125114972e-17	<0.001	GO:0031267	small GTPase binding
74	83	0.728008912004171	2.43804280630965e-09	<0.001	GO:0045598	regulation of fat cell differentiation
74	83	0.728008912004171	2.43804280630965e-09	<0.001	GO:0072657	protein localization to membrane
66	74	0.72678446150715	1.76009529406867e-08	<0.001	GO:0008375	acetylglucosaminyltransferase activity
66	74	0.72678446150715	1.76009529406867e-08	<0.001	GO:0042826	histone deacetylase binding
566	640	0.726676330507401	3.8671695341352e-60	<0.001	GO:0031401	positive regulation of protein modification process
394	445	0.725613508495781	2.21445910916374e-42	<0.001	GO:0019901	protein kinase binding
58	65	0.725281968152391	1.27478661716406e-07	<0.001	GO:0044306	neuron projection terminus
89	100	0.725061010255288	7.11414218836075e-11	<0.001	GO:0030217	T cell differentiation
489	553	0.723898400633096	5.33379774504475e-52	<0.001	GO:0043549	regulation of kinase activity
158	178	0.72387971274851	5.16204330645978e-18	<0.001	GO:0008022	protein C-terminus binding
325	367	0.723834495847273	3.43309536796007e-35	<0.001	GO:0007389	pattern specification process
81	91	0.723709385933483	5.09751632929614e-10	<0.001	GO:0001047	core promoter binding
234	264	0.723292241833799	8.00797288192883e-26	<0.001	GO:0034762	regulation of transmembrane transport
173	195	0.723083333080178	1.53781578126789e-19	<0.001	GO:0045211	postsynaptic membrane
211	238	0.722866206847602	1.91784990306692e-23	<0.001	GO:0045121	membrane raft
436	493	0.722707595613336	1.73698576277383e-46	<0.001	GO:0019900	kinase binding
741	840	0.722247534308797	1.45948191861178e-77	<0.001	GO:0030054	cell junction
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0008766	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0018169	ribosomal S6-glutamic acid ligase activity
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0043773	coenzyme F420-0 gamma-glutamyl ligase activity
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0043774	coenzyme F420-2 alpha-glutamyl ligase activity
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0070735	protein-glycine ligase activity
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0070736	protein-glycine ligase activity, initiating
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0070737	protein-glycine ligase activity, elongating
203	229	0.722010386863405	1.36158313550896e-22	<0.001	GO:0070738	tubulin-glycine ligase activity
271	306	0.721887336619386	1.46698404887467e-29	<0.001	GO:0030155	regulation of cell adhesion
560	634	0.72186714184005	4.47401411857075e-59	<0.001	GO:0042327	positive regulation of phosphorylation
353	399	0.721282850848307	6.4968570863105e-38	<0.001	GO:0044212	transcription regulatory region DNA binding
103	116	0.718872567952177	3.1392594053102e-12	<0.001	GO:0070851	growth factor receptor binding
141	159	0.718767558288538	3.88648013563233e-16	<0.001	GO:0031625	ubiquitin protein ligase binding
141	159	0.718767558288538	3.88648013563233e-16	<0.001	GO:0044389	small conjugating protein ligase binding
57	64	0.717764198524889	1.91836391898887e-07	<0.001	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling
72	81	0.716131086121371	5.50217777338382e-09	<0.001	GO:0051216	cartilage development
304	344	0.715256460215574	1.32538343516411e-32	<0.001	GO:0033674	positive regulation of kinase activity
132	149	0.71413521240499	4.12261403493709e-15	<0.001	GO:0005516	calmodulin binding
64	72	0.713463003788279	3.97534890642053e-08	<0.001	GO:0060191	regulation of lipase activity
199	225	0.713268699139419	6.80832437043007e-22	<0.001	GO:0016311	dephosphorylation
79	89	0.712859317542415	1.14671451413308e-09	<0.001	GO:0018105	peptidyl-serine phosphorylation
79	89	0.712859317542415	1.14671451413308e-09	<0.001	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway
109	123	0.712447478764823	9.87626767084413e-13	<0.001	GO:0000209	protein polyubiquitination
109	123	0.712447478764823	9.87626767084413e-13	<0.001	GO:0050920	regulation of chemotaxis
116	131	0.71056090055483	2.07671687688037e-13	<0.001	GO:0010498	proteasomal protein catabolic process
101	114	0.710338582029609	7.02954249233335e-12	<0.001	GO:0035107	appendage morphogenesis
101	114	0.710338582029609	7.02954249233335e-12	<0.001	GO:0035108	limb morphogenesis
71	80	0.710069344561463	8.24768120386764e-09	<0.001	GO:0060560	developmental growth involved in morphogenesis
948	1080	0.709832430511969	1.18969347247011e-96	<0.001	GO:0045893	positive regulation of transcription, DNA-templated
153	173	0.709809079615901	3.85978941648017e-17	<0.001	GO:0070161	anchoring junction
145	164	0.708087191533084	2.73349416285294e-16	<0.001	GO:0046777	protein autophosphorylation
255	289	0.707478699520424	2.60164381771159e-27	<0.001	GO:0022836	gated channel activity
63	71	0.706647253978868	5.95988991556751e-08	<0.001	GO:0043244	regulation of protein complex disassembly
203	230	0.705879800520059	4.76620226249572e-22	<0.001	GO:0070739	protein-glutamic acid ligase activity
203	230	0.705879800520059	4.76620226249572e-22	<0.001	GO:0070740	tubulin-glutamic acid ligase activity
957	1092	0.70436295008069	1.16487741372177e-96	<0.001	GO:1902680	positive regulation of RNA biosynthetic process
977	1115	0.704332177097403	1.25647073364454e-98	<0.001	GO:0051254	positive regulation of RNA metabolic process
173	196	0.704154240105231	5.38304858476493e-19	<0.001	GO:0042176	regulation of protein catabolic process
92	104	0.703213281526787	7.48512885392349e-11	<0.001	GO:0044309	neuron spine
55	62	0.702329846600401	4.3334426078078e-07	<0.001	GO:0005254	chloride channel activity
55	62	0.702329846600401	4.3334426078078e-07	<0.001	GO:0008565	protein transporter activity
128	145	0.700702874979624	2.04401728025521e-14	<0.001	GO:0006109	regulation of carbohydrate metabolic process
62	70	0.699723787604075	8.92011378777809e-08	<0.001	GO:0043178	alcohol binding
62	70	0.699723787604075	8.92011378777809e-08	<0.001	GO:0071013	catalytic step 2 spliceosome
171	194	0.699058918567443	1.19350980570027e-18	<0.001	GO:0003713	transcription coactivator activity
899	1027	0.698736339512944	4.43008063907121e-90	<0.001	GO:0097458	neuron part
178	202	0.698500959321482	2.51222890861641e-19	<0.001	GO:0032956	regulation of actin cytoskeleton organization
69	78	0.697688559894618	1.84479228896495e-08	<0.001	GO:0007009	plasma membrane organization
69	78	0.697688559894618	1.84479228896495e-08	<0.001	GO:0008081	phosphoric diester hydrolase activity
69	78	0.697688559894618	1.84479228896495e-08	<0.001	GO:0060021	palate development
69	78	0.697688559894618	1.84479228896495e-08	<0.001	GO:0060070	canonical Wnt signaling pathway
242	275	0.697225769632985	1.35384073274834e-25	<0.001	GO:0060627	regulation of vesicle-mediated transport
98	111	0.697219268083146	2.33596225411097e-11	<0.001	GO:0030258	lipid modification
544	620	0.697203624510794	3.37375808530048e-55	<0.001	GO:1902533	positive regulation of intracellular signal transduction
163	185	0.697001859768209	8.43471701823481e-18	<0.001	GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity
76	86	0.696064256905307	3.82933998923572e-09	<0.001	GO:0006821	chloride transport
141	160	0.695860944135572	1.34596518139366e-15	<0.001	GO:0017016	Ras GTPase binding
205	233	0.694631375696859	7.32062477673021e-22	<0.001	GO:0019787	small conjugating protein ligase activity
276	314	0.694599805010503	8.12855595869291e-29	<0.001	GO:0030425	dendrite
697	796	0.694309543494566	8.35680252628986e-70	<0.001	GO:0001932	regulation of protein phosphorylation
90	102	0.693660494683757	1.66353996959646e-10	<0.001	GO:0018209	peptidyl-serine modification
90	102	0.693660494683757	1.66353996959646e-10	<0.001	GO:0051147	regulation of muscle cell differentiation
133	151	0.693253095176509	9.51514856173465e-15	<0.001	GO:0007411	axon guidance
133	151	0.693253095176509	9.51514856173465e-15	<0.001	GO:0097485	neuron projection guidance
97	110	0.692757823317585	3.47787723097095e-11	<0.001	GO:0048732	gland development
218	248	0.692119306521741	4.80239088878885e-23	<0.001	GO:0050804	regulation of synaptic transmission
104	118	0.692000407944289	7.28206127939846e-12	<0.001	GO:0001822	kidney development
68	77	0.691364556130487	2.75252913754599e-08	<0.001	GO:0005178	integrin binding
111	126	0.691360528650622	1.52659689827419e-12	<0.001	GO:0015276	ligand-gated ion channel activity
111	126	0.691360528650622	1.52659689827419e-12	<0.001	GO:0022834	ligand-gated channel activity
118	134	0.690817101455757	3.20345068976781e-13	<0.001	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation
385	439	0.690596001394126	3.32243415925817e-39	<0.001	GO:0008134	transcription factor binding
146	166	0.689328766249747	6.24955573391642e-16	<0.001	GO:0043062	extracellular structure organization
89	101	0.688805137210195	2.47532633286651e-10	<0.001	GO:0019903	protein phosphatase binding
96	109	0.688250693045116	5.1718808432978e-11	<0.001	GO:0030055	cell-substrate junction
110	125	0.687418082661553	2.26804495865368e-12	<0.001	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
117	133	0.68710674671649	4.75761215891284e-13	<0.001	GO:0001501	skeletal system development
313	357	0.687098798750925	4.87583233279221e-32	<0.001	GO:0022838	substrate-specific channel activity
145	165	0.686324206242439	9.27269502168226e-16	<0.001	GO:0030198	extracellular matrix organization
152	173	0.686212261539976	1.95013196130096e-16	<0.001	GO:0033267	axon part
