# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:27:59-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 66180
# Number of entities in query: 13811
# Total number of entities: 24446
# Original total number of entities: 22607
# Entities not in default gene space: 1839
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
33	37	0.759224896221491	1.79252873346814e-05	0.03	GO:0050771	negative regulation of axonogenesis
33	37	0.759224896221491	1.79252873346814e-05	0.03	GO:0051403	stress-activated MAPK cascade
151	171	0.759132630811984	1.17480187377131e-19	<0.001	GO:0001763	morphogenesis of a branching structure
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0008766	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0018169	ribosomal S6-glutamic acid ligase activity
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0043773	coenzyme F420-0 gamma-glutamyl ligase activity
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0043774	coenzyme F420-2 alpha-glutamyl ligase activity
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0070735	protein-glycine ligase activity
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0070736	protein-glycine ligase activity, initiating
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0070737	protein-glycine ligase activity, elongating
202	229	0.758904144505362	1.05448700789927e-25	<0.001	GO:0070738	tubulin-glycine ligase activity
92	104	0.758161057938896	1.32971215905497e-12	<0.001	GO:0005088	Ras guanyl-nucleotide exchange factor activity
55	62	0.757195744105646	3.81710385439419e-08	<0.001	GO:0035258	steroid hormone receptor binding
40	45	0.75466477909015	2.6540593807278e-06	0.002	GO:0048706	embryonic skeletal system development
62	70	0.75460529991642	5.83713987408159e-09	<0.001	GO:0032321	positive regulation of Rho GTPase activity
62	70	0.75460529991642	5.83713987408159e-09	<0.001	GO:0071013	catalytic step 2 spliceosome
371	422	0.754406511101368	2.16641329009709e-45	<0.001	GO:0044456	synapse part
69	78	0.752585700220488	8.9490225084812e-10	<0.001	GO:0060021	palate development
69	78	0.752585700220488	8.9490225084812e-10	<0.001	GO:0060070	canonical Wnt signaling pathway
127	144	0.752306373548735	1.20491603570971e-16	<0.001	GO:0036293	response to decreased oxygen levels
127	144	0.752306373548735	1.20491603570971e-16	<0.001	GO:0048754	branching morphogenesis of an epithelial tube
98	111	0.752180890906316	3.24175203122124e-13	<0.001	GO:0019838	growth factor binding
47	53	0.751532649124899	3.97962330515967e-07	<0.001	GO:0007030	Golgi organization
47	53	0.751532649124899	3.97962330515967e-07	<0.001	GO:0043525	positive regulation of neuron apoptotic process
227	258	0.75111738552202	2.37185810588365e-28	<0.001	GO:0060589	nucleoside-triphosphatase regulator activity
76	86	0.750977038470084	1.37691758935115e-10	<0.001	GO:0044772	mitotic cell cycle phase transition
205	233	0.749833580643059	9.94810616678496e-26	<0.001	GO:0097060	synaptic membrane
83	94	0.749674047932331	2.12451007995248e-11	<0.001	GO:0031345	negative regulation of cell projection organization
212	241	0.749586073340024	1.54485452324631e-26	<0.001	GO:0030695	GTPase regulator activity
54	61	0.749267694277851	6.02116395262147e-08	<0.001	GO:1901216	positive regulation of neuron death
32	36	0.746031931585822	2.8459380587124e-05	0.049	GO:0001974	blood vessel remodeling
32	36	0.746031931585822	2.8459380587124e-05	0.049	GO:0045840	positive regulation of mitosis
32	36	0.746031931585822	2.8459380587124e-05	0.049	GO:0060998	regulation of dendritic spine development
39	44	0.743775316904055	4.19762995935625e-06	0.007	GO:0015807	L-amino acid transport
39	44	0.743775316904055	4.19762995935625e-06	0.007	GO:0043966	histone H3 acetylation
202	230	0.74335103804787	3.82266023405916e-25	<0.001	GO:0070739	protein-glutamic acid ligase activity
202	230	0.74335103804787	3.82266023405916e-25	<0.001	GO:0070740	tubulin-glutamic acid ligase activity
46	52	0.742260441755617	6.27727739922045e-07	0.002	GO:0010676	positive regulation of cellular carbohydrate metabolic process
46	52	0.742260441755617	6.27727739922045e-07	0.002	GO:0043195	terminal bouton
124	141	0.741870341945798	4.63810900724227e-16	<0.001	GO:0001666	response to hypoxia
222	253	0.741306179986119	2.23745027263472e-27	<0.001	GO:0005543	phospholipid binding
152	173	0.741296122669086	2.71816710064524e-19	<0.001	GO:0033267	axon part
214	244	0.73919953798696	2.2536423592117e-26	<0.001	GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity
102	116	0.738520100701039	1.93671367766935e-13	<0.001	GO:0017124	SH3 domain binding
220	251	0.737320846993288	5.46748045864237e-27	<0.001	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway
309	353	0.736843926972435	3.80299238068806e-37	<0.001	GO:0009118	regulation of nucleoside metabolic process
171	195	0.736044528504333	2.50074553406369e-21	<0.001	GO:0045211	postsynaptic membrane
73	83	0.733508097569119	5.31683249713226e-10	<0.001	GO:0060606	tube closure
45	51	0.732787337180331	9.87847740529959e-07	0.002	GO:0003707	steroid hormone receptor activity
45	51	0.732787337180331	9.87847740529959e-07	0.002	GO:0030117	membrane coat
38	43	0.732607418477804	6.62129014294364e-06	0.012	GO:0045778	positive regulation of ossification
38	43	0.732607418477804	6.62129014294364e-06	0.012	GO:1901989	positive regulation of cell cycle phase transition
38	43	0.732607418477804	6.62129014294364e-06	0.012	GO:1901992	positive regulation of mitotic cell cycle phase transition
306	350	0.732517271172519	1.45039094037222e-36	<0.001	GO:0030811	regulation of nucleotide catabolic process
306	350	0.732517271172519	1.45039094037222e-36	<0.001	GO:0033121	regulation of purine nucleotide catabolic process
183	209	0.731637053282085	1.47306614082028e-22	<0.001	GO:0005096	GTPase activator activity
359	411	0.731365904732073	1.68805381036189e-42	<0.001	GO:0009887	organ morphogenesis
217	248	0.73127566489199	2.07940334662207e-26	<0.001	GO:0050804	regulation of synaptic transmission
189	216	0.72967368461558	3.57069909735531e-23	<0.001	GO:0004842	ubiquitin-protein ligase activity
93	106	0.7293979545392	3.05327821486798e-12	<0.001	GO:0030027	lamellipodium
127	145	0.728131792110201	4.29136266222638e-16	<0.001	GO:0006813	potassium ion transport
274	314	0.72467031175763	1.52003286155544e-32	<0.001	GO:0016881	acid-amino acid ligase activity
85	97	0.723763909545522	3.08108002830789e-11	<0.001	GO:0007613	memory
44	50	0.723104405453297	1.55080827639656e-06	0.002	GO:0007270	neuron-neuron synaptic transmission
44	50	0.723104405453297	1.55080827639656e-06	0.002	GO:0019210	kinase inhibitor activity
44	50	0.723104405453297	1.55080827639656e-06	0.002	GO:0035326	enhancer binding
78	89	0.72269908540012	1.99729134227394e-10	<0.001	GO:0018105	peptidyl-serine phosphorylation
132	151	0.722092407241056	1.61884287566192e-16	<0.001	GO:0007411	axon guidance
132	151	0.722092407241056	1.61884287566192e-16	<0.001	GO:0097485	neuron projection guidance
71	81	0.721463581903579	1.29838230917713e-09	<0.001	GO:0019199	transmembrane receptor protein kinase activity
37	42	0.721146426677994	1.04153111225421e-05	0.019	GO:0001658	branching involved in ureteric bud morphogenesis
37	42	0.721146426677994	1.04153111225421e-05	0.019	GO:0004879	ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity
37	42	0.721146426677994	1.04153111225421e-05	0.019	GO:0007034	vacuolar transport
37	42	0.721146426677994	1.04153111225421e-05	0.019	GO:0021987	cerebral cortex development
37	42	0.721146426677994	1.04153111225421e-05	0.019	GO:0070555	response to interleukin-1
37	42	0.721146426677994	1.04153111225421e-05	0.019	GO:0072089	stem cell proliferation
37	42	0.721146426677994	1.04153111225421e-05	0.019	GO:0098531	direct ligand regulated sequence-specific DNA binding transcription factor activity
64	73	0.720002627549494	8.47081866724841e-09	<0.001	GO:0043271	negative regulation of ion transport
91	104	0.71994412719227	7.42195341369814e-12	<0.001	GO:0001076	RNA polymerase II transcription factor binding transcription factor activity
91	104	0.71994412719227	7.42195341369814e-12	<0.001	GO:0044309	neuron spine
84	96	0.718622865792095	4.80109123835772e-11	<0.001	GO:0001085	RNA polymerase II transcription factor binding
84	96	0.718622865792095	4.80109123835772e-11	<0.001	GO:0008277	regulation of G-protein coupled receptor protein signaling pathway
57	65	0.718235224961696	5.55217726276006e-08	<0.001	GO:0017137	Rab GTPase binding
57	65	0.718235224961696	5.55217726276006e-08	<0.001	GO:0044306	neuron projection terminus
50	57	0.716036317135398	3.65153894421724e-07	<0.001	GO:0044272	sulfur compound biosynthetic process
203	233	0.715985464881073	2.95754499121037e-24	<0.001	GO:0019787	small conjugating protein ligase activity
150	172	0.715714219603837	2.29248668756985e-18	<0.001	GO:0030135	coated vesicle
123	141	0.714161638552981	2.51330857847341e-15	<0.001	GO:0001012	RNA polymerase II regulatory region DNA binding
43	49	0.713202107667408	2.42847286817056e-06	0.002	GO:0051785	positive regulation of nuclear division
63	72	0.7131850485581	1.32085844837548e-08	<0.001	GO:0042476	odontogenesis
142	163	0.711523316479271	2.28370577618002e-17	<0.001	GO:0043270	positive regulation of ion transport
56	64	0.71058425451956	8.66112080318108e-08	<0.001	GO:0000149	SNARE binding
207	238	0.710515158716528	1.71646878121179e-24	<0.001	GO:0045121	membrane raft
89	102	0.710282767128805	1.79450712978259e-11	<0.001	GO:0018209	peptidyl-serine modification
36	41	0.709376495676653	1.63356104575171e-05	0.025	GO:0005097	Rab GTPase activator activity
36	41	0.709376495676653	1.63356104575171e-05	0.025	GO:0006892	post-Golgi vesicle-mediated transport
36	41	0.709376495676653	1.63356104575171e-05	0.025	GO:0031098	stress-activated protein kinase signaling cascade
36	41	0.709376495676653	1.63356104575171e-05	0.025	GO:0035136	forelimb morphogenesis
36	41	0.709376495676653	1.63356104575171e-05	0.025	GO:0035637	multicellular organismal signaling
69	79	0.709079135511276	3.14964020670329e-09	<0.001	GO:0016247	channel regulator activity
49	56	0.707318580438163	5.69860943706904e-07	0.002	GO:0003007	heart morphogenesis
49	56	0.707318580438163	5.69860943706904e-07	0.002	GO:0005905	coated pit
49	56	0.707318580438163	5.69860943706904e-07	0.002	GO:0016605	PML body
49	56	0.707318580438163	5.69860943706904e-07	0.002	GO:0045727	positive regulation of translation
62	71	0.706259753259695	2.05575224482521e-08	<0.001	GO:0030900	forebrain development
75	86	0.705681521641836	7.52495031759724e-10	<0.001	GO:0001649	osteoblast differentiation
42	48	0.703070239294414	3.79289172331105e-06	0.006	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
94	108	0.702974690848553	6.68644591871183e-12	<0.001	GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
81	93	0.702828865483982	1.80069860243323e-10	<0.001	GO:0008344	adult locomotory behavior
81	93	0.702828865483982	1.80069860243323e-10	<0.001	GO:0030326	embryonic limb morphogenesis
81	93	0.702828865483982	1.80069860243323e-10	<0.001	GO:0035113	embryonic appendage morphogenesis
55	63	0.702797218546111	1.34826577858501e-07	<0.001	GO:0000956	nuclear-transcribed mRNA catabolic process
55	63	0.702797218546111	1.34826577858501e-07	<0.001	GO:0001505	regulation of neurotransmitter levels
55	63	0.702797218546111	1.34826577858501e-07	<0.001	GO:0032313	regulation of Rab GTPase activity
55	63	0.702797218546111	1.34826577858501e-07	<0.001	GO:0048814	regulation of dendrite morphogenesis
68	78	0.702753301272491	4.8928244935969e-09	<0.001	GO:0043255	regulation of carbohydrate biosynthetic process
184	212	0.702348360225488	1.08933776479539e-21	<0.001	GO:0031346	positive regulation of cell projection organization
145	167	0.700881793760411	2.04531327873186e-17	<0.001	GO:0004721	phosphoprotein phosphatase activity
87	100	0.700404492747522	4.31473396930544e-11	<0.001	GO:0030217	T cell differentiation
74	85	0.699859227817205	1.16714415760456e-09	<0.001	GO:0005057	receptor signaling protein activity
61	70	0.699223266637793	3.19334301431568e-08	<0.001	GO:0001104	RNA polymerase II transcription cofactor activity
48	55	0.69842356488764	8.89883390519991e-07	0.002	GO:0010631	epithelial cell migration
283	327	0.69790087681698	3.62749376609741e-32	<0.001	GO:0007399	nervous system development
112	129	0.697472928442028	9.29513149128499e-14	<0.001	GO:0048562	embryonic organ morphogenesis
35	40	0.697280458833773	2.5542891449911e-05	0.042	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding
35	40	0.697280458833773	2.5542891449911e-05	0.042	GO:0007041	lysosomal transport
35	40	0.697280458833773	2.5542891449911e-05	0.042	GO:0007043	cell-cell junction assembly
35	40	0.697280458833773	2.5542891449911e-05	0.042	GO:0051117	ATPase binding
188	217	0.696772738783235	6.26183376178726e-22	<0.001	GO:0042391	regulation of membrane potential
86	99	0.695380904604806	6.6760705915902e-11	<0.001	GO:0010976	positive regulation of neuron projection development
86	99	0.695380904604806	6.6760705915902e-11	<0.001	GO:0043197	dendritic spine
54	62	0.694869168718316	2.09429760288546e-07	<0.001	GO:0019217	regulation of fatty acid metabolic process
41	47	0.69269786677812	5.90774596124904e-06	0.01	GO:0043487	regulation of RNA stability
136	157	0.692650518985407	3.12306667720818e-16	<0.001	GO:0045785	positive regulation of cell adhesion
298	345	0.692317320817561	1.82078374003536e-33	<0.001	GO:0016879	ligase activity, forming carbon-nitrogen bonds
142	164	0.691738341147446	7.52175525278445e-17	<0.001	GO:0006469	negative regulation of protein kinase activity
110	127	0.689619285675179	2.21410784553094e-13	<0.001	GO:0015079	potassium ion transmembrane transporter activity
47	54	0.689343882983616	1.38229377158752e-06	0.002	GO:0043401	steroid hormone mediated signaling pathway
97	112	0.687637901978307	5.92023814125737e-12	<0.001	GO:0007015	actin filament organization
53	61	0.686794881775731	3.24587758767692e-07	<0.001	GO:0019229	regulation of vasoconstriction
165	191	0.686225761774797	3.89759253614849e-19	<0.001	GO:0048812	neuron projection morphogenesis
220	255	0.68523920165864	6.81711566430898e-25	<0.001	GO:0034765	regulation of ion transmembrane transport
183	212	0.684938090402269	5.43280619121736e-21	<0.001	GO:0043405	regulation of MAP kinase activity
115	133	0.684822923651477	8.19616460685432e-14	<0.001	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding
274	318	0.683601338722263	1.77907041449779e-30	<0.001	GO:0016567	protein ubiquitination
274	318	0.683601338722263	1.77907041449779e-30	<0.001	GO:0023052	signaling
274	318	0.683601338722263	1.77907041449779e-30	<0.001	GO:0044700	single organism signaling
298	346	0.683228174227563	5.79657884126863e-33	<0.001	GO:0032446	protein modification by small protein conjugation
96	111	0.683128933966829	9.11957414743073e-12	<0.001	GO:0018108	peptidyl-tyrosine phosphorylation
133	154	0.682903872400333	1.13990200635878e-15	<0.001	GO:0043406	positive regulation of MAP kinase activity
237	275	0.682682467839868	1.44857255251261e-26	<0.001	GO:0060627	regulation of vesicle-mediated transport
40	46	0.682073256392881	9.17564031161976e-06	0.014	GO:0001756	somitogenesis
40	46	0.682073256392881	9.17564031161976e-06	0.014	GO:0004860	protein kinase inhibitor activity
40	46	0.682073256392881	9.17564031161976e-06	0.014	GO:0021885	forebrain cell migration
71	82	0.681914165845108	4.3107121762175e-09	<0.001	GO:0030177	positive regulation of Wnt signaling pathway
71	82	0.681914165845108	4.3107121762175e-09	<0.001	GO:0045862	positive regulation of proteolysis
108	125	0.681623356751545	5.24881350908975e-13	<0.001	GO:0045787	positive regulation of cell cycle
440	512	0.681235614159127	1.35346830760533e-47	<0.001	GO:0045859	regulation of protein kinase activity
77	89	0.680846458034958	1.02680775012254e-09	<0.001	GO:0032869	cellular response to insulin stimulus
46	53	0.680071675614334	2.14172401201167e-06	0.002	GO:0035914	skeletal muscle cell differentiation
83	96	0.679956358698418	2.4508381292125e-10	<0.001	GO:0050768	negative regulation of neurogenesis
277	322	0.678725838934724	1.54266029490486e-30	<0.001	GO:0045860	positive regulation of protein kinase activity
95	110	0.678573328858715	1.40285888545638e-11	<0.001	GO:0005267	potassium channel activity
95	110	0.678573328858715	1.40285888545638e-11	<0.001	GO:0030426	growth cone
270	314	0.677097954940597	9.90059698812047e-30	<0.001	GO:0030425	dendrite
64	74	0.676496062840281	2.79734750464546e-08	<0.001	GO:0006836	neurotransmitter transport
64	74	0.676496062840281	2.79734750464546e-08	<0.001	GO:0014706	striated muscle tissue development
137	159	0.676067348723315	6.46598340535019e-16	<0.001	GO:0009952	anterior/posterior pattern specification
382	445	0.675975564468007	3.33121720593161e-41	<0.001	GO:0019901	protein kinase binding
70	81	0.675765635294789	6.63972573923252e-09	<0.001	GO:0009612	response to mechanical stimulus
70	81	0.675765635294789	6.63972573923252e-09	<0.001	GO:0051216	cartilage development
149	173	0.675721711742614	3.74584628189956e-17	<0.001	GO:0009896	positive regulation of catabolic process
167	194	0.675378472598267	5.21656224202095e-19	<0.001	GO:0030111	regulation of Wnt signaling pathway
82	95	0.67469219839872	3.76904065315456e-10	<0.001	GO:0010906	regulation of glucose metabolic process
474	553	0.674314607712889	1.66910506635795e-50	<0.001	GO:0043549	regulation of kinase activity
88	102	0.67429623525475	9.00575583576457e-11	<0.001	GO:0005923	tight junction
88	102	0.67429623525475	9.00575583576457e-11	<0.001	GO:0051147	regulation of muscle cell differentiation
88	102	0.67429623525475	9.00575583576457e-11	<0.001	GO:0070160	occluding junction
250	291	0.673532370498949	1.69681754872802e-27	<0.001	GO:0002009	morphogenesis of an epithelium
39	45	0.671183794206786	1.4208878182272e-05	0.02	GO:0003151	outflow tract morphogenesis
39	45	0.671183794206786	1.4208878182272e-05	0.02	GO:0010977	negative regulation of neuron projection development
39	45	0.671183794206786	1.4208878182272e-05	0.02	GO:0042398	cellular modified amino acid biosynthetic process
39	45	0.671183794206786	1.4208878182272e-05	0.02	GO:0042439	ethanolamine-containing compound metabolic process
45	52	0.670598571039048	3.30963864560586e-06	0.002	GO:0019003	GDP binding
45	52	0.670598571039048	3.30963864560586e-06	0.002	GO:0032890	regulation of organic acid transport
45	52	0.670598571039048	3.30963864560586e-06	0.002	GO:0045111	intermediate filament cytoskeleton
45	52	0.670598571039048	3.30963864560586e-06	0.002	GO:0070491	repressing transcription factor binding
45	52	0.670598571039048	3.30963864560586e-06	0.002	GO:1900076	regulation of cellular response to insulin stimulus
51	59	0.670185202303791	7.7425136667557e-07	0.002	GO:0001889	liver development
51	59	0.670185202303791	7.7425136667557e-07	0.002	GO:0003143	embryonic heart tube morphogenesis
51	59	0.670185202303791	7.7425136667557e-07	0.002	GO:0004714	transmembrane receptor protein tyrosine kinase activity
51	59	0.670185202303791	7.7425136667557e-07	0.002	GO:0008637	apoptotic mitochondrial changes
159	185	0.669997545386939	5.08786490074595e-18	<0.001	GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity
57	66	0.669889678304971	1.82156532692911e-07	<0.001	GO:0061387	regulation of extent of cell growth
446	521	0.669573782248054	3.04925601534651e-47	<0.001	GO:0001934	positive regulation of protein phosphorylation
111	129	0.669388991613132	4.55428821105345e-13	<0.001	GO:0031396	regulation of protein ubiquitination
81	94	0.669364227526711	5.78693590580365e-10	<0.001	GO:0016049	cell growth
241	281	0.667987718320048	2.54016340847012e-26	<0.001	GO:0007267	cell-cell signaling
128	149	0.666167012604484	9.66185413864645e-15	<0.001	GO:2000027	regulation of organ morphogenesis
193	225	0.666117573939018	2.301876731165e-21	<0.001	GO:0016311	dephosphorylation
92	107	0.664616713818426	5.06342046563766e-11	<0.001	GO:0042692	muscle cell differentiation
86	100	0.664305784545667	2.11761627419467e-10	<0.001	GO:0008021	synaptic vesicle
145	169	0.663816381668242	2.05572601074089e-16	<0.001	GO:0048589	developmental growth
262	306	0.663803498023402	2.98679672400272e-28	<0.001	GO:0010975	regulation of neuron projection development
74	86	0.663606176540563	3.72318660767859e-09	<0.001	GO:0090090	negative regulation of canonical Wnt signaling pathway
68	79	0.663203885214019	1.56647872117081e-08	<0.001	GO:0010811	positive regulation of cell-substrate adhesion
68	79	0.663203885214019	1.56647872117081e-08	<0.001	GO:0022404	molting cycle process
68	79	0.663203885214019	1.56647872117081e-08	<0.001	GO:0022405	hair cycle process
541	634	0.662843173448581	3.49117232007087e-56	<0.001	GO:0042327	positive regulation of phosphorylation
226	264	0.661735275282167	1.57440081806863e-24	<0.001	GO:0034762	regulation of transmembrane transport
50	58	0.661637791575863	1.19143067015418e-06	0.002	GO:0048639	positive regulation of developmental growth
150	175	0.661233782737861	7.55085715211979e-17	<0.001	GO:0007268	synaptic transmission
44	51	0.660915639312014	5.10043405969547e-06	0.009	GO:0005518	collagen binding
44	51	0.660915639312014	5.10043405969547e-06	0.009	GO:0046427	positive regulation of JAK-STAT cascade
44	51	0.660915639312014	5.10043405969547e-06	0.009	GO:0055024	regulation of cardiac muscle tissue development
179	209	0.660720255508905	9.28311746400869e-20	<0.001	GO:0071902	positive regulation of protein serine/threonine kinase activity
97	113	0.66044476191565	1.85385186144076e-11	<0.001	GO:0018212	peptidyl-tyrosine modification
97	113	0.66044476191565	1.85385186144076e-11	<0.001	GO:0030427	site of polarized growth
38	44	0.660015895780536	2.19348158441069e-05	0.037	GO:0005977	glycogen metabolic process
38	44	0.660015895780536	2.19348158441069e-05	0.037	GO:0006073	cellular glucan metabolic process
38	44	0.660015895780536	2.19348158441069e-05	0.037	GO:0016234	inclusion body
38	44	0.660015895780536	2.19348158441069e-05	0.037	GO:0031099	regeneration
38	44	0.660015895780536	2.19348158441069e-05	0.037	GO:0032006	regulation of TOR signaling
38	44	0.660015895780536	2.19348158441069e-05	0.037	GO:0044042	glucan metabolic process
91	106	0.659864421029071	7.74435771402921e-11	<0.001	GO:0048193	Golgi vesicle transport
294	344	0.659608919246612	3.03175345150593e-31	<0.001	GO:0033674	positive regulation of kinase activity
85	99	0.659224151529112	3.23961365939609e-10	<0.001	GO:0071901	negative regulation of protein serine/threonine kinase activity
276	323	0.658361663770169	2.22008011403549e-29	<0.001	GO:0043410	positive regulation of MAPK cascade
201	235	0.657949193199426	7.21453120723665e-22	<0.001	GO:0010769	regulation of cell morphogenesis involved in differentiation
143	167	0.657741738001265	4.78788871170332e-16	<0.001	GO:0010038	response to metal ion
73	85	0.657705630234006	5.69966210665708e-09	<0.001	GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
108	126	0.657448775313011	1.6271196381603e-12	<0.001	GO:0015276	ligand-gated ion channel activity
108	126	0.657448775313011	1.6271196381603e-12	<0.001	GO:0022834	ligand-gated channel activity
166	194	0.657192964506029	2.44580558683953e-18	<0.001	GO:0003713	transcription coactivator activity
545	640	0.656896234574588	5.70748271612399e-56	<0.001	GO:0031401	positive regulation of protein modification process
67	78	0.65678548771079	2.39914213270562e-08	<0.001	GO:0007009	plasma membrane organization
67	78	0.65678548771079	2.39914213270562e-08	<0.001	GO:0033135	regulation of peptidyl-serine phosphorylation
528	620	0.656575541183229	2.94408806517939e-54	<0.001	GO:1902533	positive regulation of intracellular signal transduction
714	840	0.656305355019475	1.44574217136802e-72	<0.001	GO:0030054	cell junction
246	288	0.656031658779541	2.81748544842065e-26	<0.001	GO:1902532	negative regulation of intracellular signal transduction
154	180	0.656006317775554	4.22415530720258e-17	<0.001	GO:0007507	heart development
883	1041	0.654886817027603	6.19143748504857e-89	<0.001	GO:0035556	intracellular signal transduction
55	64	0.654451671889386	4.29357685663058e-07	0.001	GO:0000910	cytokinesis
55	64	0.654451671889386	4.29357685663058e-07	0.001	GO:0050807	regulation of synapse organization
420	493	0.6544161573594	2.10417137587347e-43	<0.001	GO:0019900	kinase binding
397	466	0.653708995967774	4.4165606714438e-41	<0.001	GO:0006140	regulation of nucleotide metabolic process
107	125	0.653395810305795	2.48106394622077e-12	<0.001	GO:0008016	regulation of heart contraction
107	125	0.653395810305795	2.48106394622077e-12	<0.001	GO:0023014	signal transduction by phosphorylation
927	1094	0.653115994451516	6.34258420004158e-93	<0.001	GO:1902531	regulation of intracellular signal transduction
95	111	0.651380188796059	4.31644103857416e-11	<0.001	GO:0001764	neuron migration
158	185	0.651106558779339	2.35557329760068e-17	<0.001	GO:0051020	GTPase binding
679	800	0.651054399002449	1.92435004728035e-68	<0.001	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
43	50	0.651013341526126	7.8378348246333e-06	0.013	GO:0007519	skeletal muscle tissue development
43	50	0.651013341526126	7.8378348246333e-06	0.013	GO:0035051	cardiocyte differentiation
43	50	0.651013341526126	7.8378348246333e-06	0.013	GO:0048168	regulation of neuronal synaptic plasticity
152	178	0.650284084406488	9.78580419275899e-17	<0.001	GO:0033673	negative regulation of kinase activity
89	104	0.650203060965606	1.80339633598781e-10	<0.001	GO:0071496	cellular response to external stimulus
492	579	0.649100966841457	5.30536507196454e-50	<0.001	GO:0051338	regulation of transferase activity
123	144	0.648772178757197	7.97871323933957e-14	<0.001	GO:0060828	regulation of canonical Wnt signaling pathway
208	244	0.648447913092976	3.40126549237127e-22	<0.001	GO:0043235	receptor complex
100	117	0.648106216456727	1.57499419934921e-11	<0.001	GO:0001667	ameboidal cell migration
392	461	0.64804967920043	3.61652753132958e-40	<0.001	GO:1900542	regulation of purine nucleotide metabolic process
117	137	0.647678279862831	3.31898575541607e-13	<0.001	GO:0019207	kinase regulator activity
369	434	0.646988628142854	7.50180873881628e-38	<0.001	GO:0070647	protein modification by small protein conjugation or removal
280	329	0.646734126634574	3.65678121589881e-29	<0.001	GO:0071900	regulation of protein serine/threonine kinase activity
105	123	0.645176430476081	5.74576404854777e-12	<0.001	GO:0006605	protein targeting
105	123	0.645176430476081	5.74576404854777e-12	<0.001	GO:0010721	negative regulation of cell development
105	123	0.645176430476081	5.74576404854777e-12	<0.001	GO:0022843	voltage-gated cation channel activity
373	439	0.64517260829192	4.11626831123621e-38	<0.001	GO:0008134	transcription factor binding
167	196	0.644807266032137	4.78798424233325e-18	<0.001	GO:0042176	regulation of protein catabolic process
378	445	0.644586283087762	1.48519639030475e-38	<0.001	GO:0045664	regulation of neuron differentiation
295	347	0.644163247203579	1.75377538314724e-30	<0.001	GO:0005911	cell-cell junction
48	56	0.644025039328105	2.79949051663428e-06	0.002	GO:0030516	regulation of axon extension
48	56	0.644025039328105	2.79949051663428e-06	0.002	GO:0043679	axon terminus
99	116	0.643731562861195	2.39480775362361e-11	<0.001	GO:0061448	connective tissue development
189	222	0.643715871822847	3.70620691566142e-20	<0.001	GO:0032970	regulation of actin filament-based process
65	76	0.643659824084357	5.59366993847725e-08	<0.001	GO:0001570	vasculogenesis
65	76	0.643659824084357	5.59366993847725e-08	<0.001	GO:0030674	protein binding, bridging
65	76	0.643659824084357	5.59366993847725e-08	<0.001	GO:0051592	response to calcium ion
127	149	0.642957356982591	4.4288517995103e-14	<0.001	GO:0030100	regulation of endocytosis
