# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:30:43-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 21060
# Number of entities in query: 9685
# Total number of entities: 23771
# Original total number of entities: 22607
# Entities not in default gene space: 1164
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
37	53	0.520397052842487	1.74191154919488e-05	0.041	GO:0035914	skeletal muscle cell differentiation
46	66	0.519830634705273	1.81090955197299e-06	<0.001	GO:0045665	negative regulation of neuron differentiation
46	66	0.519830634705273	1.81090955197299e-06	<0.001	GO:0051640	organelle localization
129	186	0.519345252991023	2.33923399786956e-15	<0.001	GO:0007626	locomotory behavior
75	108	0.517940659550343	1.43724282022466e-09	<0.001	GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
48	69	0.517494062691348	1.18257457705842e-06	<0.001	GO:0002027	regulation of heart rate
39	56	0.517467942111773	1.13334839979331e-05	0.02	GO:0016605	PML body
86	124	0.51693672081703	1.01889851843447e-10	<0.001	GO:0048705	skeletal system morphogenesis
77	111	0.516580606920837	9.432743865415e-10	<0.001	GO:0032319	regulation of Rho GTPase activity
117	169	0.516231646852897	5.62157457086717e-14	<0.001	GO:0048589	developmental growth
68	98	0.516205734101582	8.75924188773998e-09	<0.001	GO:0010008	endosome membrane
59	85	0.515803441364112	8.19039509762758e-08	<0.001	GO:0030522	intracellular receptor signaling pathway
50	72	0.51535890165359	7.72394943603645e-07	<0.001	GO:0000041	transition metal ion transport
41	59	0.514844445797968	7.37714505248896e-06	0.008	GO:0001889	liver development
41	59	0.514844445797968	7.37714505248896e-06	0.008	GO:0004714	transmembrane receptor protein tyrosine kinase activity
136	197	0.513195255065305	7.48305548255107e-16	<0.001	GO:0007611	learning or memory
171	248	0.512999086982346	1.78162124559721e-19	<0.001	GO:0050804	regulation of synaptic transmission
149	216	0.512680931680716	3.50816362212287e-17	<0.001	GO:0004842	ubiquitin-protein ligase activity
173	251	0.51252678706087	1.16913068025362e-19	<0.001	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway
225	327	0.51215553404973	5.42820378634576e-25	<0.001	GO:0007399	nervous system development
242	352	0.511614909111277	1.0700434067403e-26	<0.001	GO:0022604	regulation of cell morphogenesis
54	78	0.511599024395372	3.29681816877432e-07	<0.001	GO:0032507	maintenance of protein location in cell
144	209	0.510804368786546	1.39123040632827e-16	<0.001	GO:0005096	GTPase activator activity
56	81	0.509936181079035	2.15444718250502e-07	<0.001	GO:0051216	cartilage development
78	113	0.509753598278918	1.06186701747521e-09	<0.001	GO:0022898	regulation of transmembrane transporter activity
124	180	0.509668022345965	1.79120604399272e-14	<0.001	GO:0007507	heart development
115	167	0.508684998083529	1.6466869208928e-13	<0.001	GO:0004721	phosphoprotein phosphatase activity
210	306	0.507955886696381	3.42363679221543e-23	<0.001	GO:0010975	regulation of neuron projection development
240	350	0.507926279180262	3.11756754752562e-26	<0.001	GO:0030811	regulation of nucleotide catabolic process
240	350	0.507926279180262	3.11756754752562e-26	<0.001	GO:0033121	regulation of purine nucleotide catabolic process
160	233	0.506846534155723	4.78223975121303e-18	<0.001	GO:0097060	synaptic membrane
38	55	0.506286557388828	1.95910027310791e-05	0.043	GO:0060411	cardiac septum morphogenesis
86	125	0.505769439659059	1.96124109969628e-10	<0.001	GO:0045787	positive regulation of cell cycle
62	90	0.505641091916823	6.01835514218759e-08	<0.001	GO:0045185	maintenance of protein location
127	185	0.504975810689482	1.31520378583596e-14	<0.001	GO:0051020	GTPase binding
251	367	0.504705124876127	4.14425751548284e-27	<0.001	GO:0044708	single-organism behavior
40	58	0.504206344360441	1.27210984341404e-05	0.023	GO:0090263	positive regulation of canonical Wnt signaling pathway
122	178	0.502543926781613	5.19728872961947e-14	<0.001	GO:0033673	negative regulation of kinase activity
109	159	0.502174758059495	1.10978354766664e-12	<0.001	GO:0009952	anterior/posterior pattern specification
68	99	0.502164122214112	1.68537148263368e-08	<0.001	GO:0045732	positive regulation of protein catabolic process
241	353	0.50192191971565	6.55754933870044e-26	<0.001	GO:0009118	regulation of nucleoside metabolic process
173	253	0.501538554588332	4.23196837349054e-19	<0.001	GO:0005543	phospholipid binding
70	102	0.50114928365595	1.10252371654935e-08	<0.001	GO:0018209	peptidyl-serine modification
44	64	0.500647594879449	5.37370908468378e-06	0.004	GO:0000149	SNARE binding
44	64	0.500647594879449	5.37370908468378e-06	0.004	GO:0000910	cytokinesis
117	171	0.499932554016681	2.0517047838776e-13	<0.001	GO:0031267	small GTPase binding
74	108	0.499299601360916	4.71971316431461e-09	<0.001	GO:0071375	cellular response to peptide hormone stimulus
61	89	0.498591064155076	1.02692887324709e-07	<0.001	GO:0018105	peptidyl-serine phosphorylation
76	111	0.498454978709769	3.08847991562418e-09	<0.001	GO:0019838	growth factor binding
159	233	0.498186668453181	1.53519342970565e-17	<0.001	GO:0019787	small conjugating protein ligase activity
48	70	0.497719126821785	2.27495260747799e-06	0.001	GO:0001104	RNA polymerase II transcription cofactor activity
148	217	0.496977662870712	2.14850771194906e-16	<0.001	GO:0042391	regulation of membrane potential
80	117	0.496905504947892	1.32287570869884e-09	<0.001	GO:0044440	endosomal part
65	95	0.496621013650293	4.38740327324332e-08	<0.001	GO:0006937	regulation of muscle contraction
196	288	0.495934878304569	4.45301485105987e-21	<0.001	GO:1902532	negative regulation of intracellular signal transduction
198	291	0.495723463454558	2.91398135720916e-21	<0.001	GO:0002009	morphogenesis of an epithelium
84	123	0.495519567838698	5.66799301572313e-10	<0.001	GO:0000209	protein polyubiquitination
139	204	0.495283207042576	1.9693260005035e-15	<0.001	GO:0051098	regulation of binding
162	238	0.494848978486623	1.11386070093078e-17	<0.001	GO:0045121	membrane raft
54	79	0.494194044064671	6.28780936227512e-07	<0.001	GO:0016247	channel regulator activity
90	132	0.493698321822324	1.59039345799854e-10	<0.001	GO:0046328	regulation of JNK cascade
56	82	0.493199601118456	4.09901132121024e-07	<0.001	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
96	141	0.492133457495629	4.4645291944944e-11	<0.001	GO:0001012	RNA polymerase II regulatory region DNA binding
96	141	0.492133457495629	4.4645291944944e-11	<0.001	GO:0001666	response to hypoxia
98	144	0.491660474496719	2.92347650869914e-11	<0.001	GO:0036293	response to decreased oxygen levels
173	255	0.490818468701425	1.48017440019316e-18	<0.001	GO:0034765	regulation of ion transmembrane transport
43	63	0.490731798903114	9.16681523246691e-06	0.013	GO:0032313	regulation of Rab GTPase activity
62	91	0.490633042898225	1.13925317639603e-07	<0.001	GO:0030018	Z disc
106	156	0.489974217898836	5.37666019497747e-12	<0.001	GO:0005085	guanyl-nucleotide exchange factor activity
64	94	0.489894288029533	7.43614175753728e-08	<0.001	GO:0016049	cell growth
64	94	0.489894288029533	7.43614175753728e-08	<0.001	GO:0046488	phosphatidylinositol metabolic process
45	66	0.489628552839129	5.95344887828142e-06	0.006	GO:0000792	heterochromatin
45	66	0.489628552839129	5.95344887828142e-06	0.006	GO:0050673	epithelial cell proliferation
45	66	0.489628552839129	5.95344887828142e-06	0.006	GO:0061387	regulation of extent of cell growth
108	159	0.489598237020729	3.52116584718672e-12	<0.001	GO:0031625	ubiquitin protein ligase binding
108	159	0.489598237020729	3.52116584718672e-12	<0.001	GO:0044389	small conjugating protein ligase binding
68	100	0.488560415381857	3.17045864260196e-08	<0.001	GO:0050773	regulation of dendrite development
93	137	0.487964224569412	1.14972609864415e-10	<0.001	GO:0019207	kinase regulator activity
70	103	0.487956935756362	2.07087540730694e-08	<0.001	GO:0030097	hemopoiesis
153	226	0.487160844642243	1.89330450591082e-16	<0.001	GO:0071363	cellular response to growth factor stimulus
51	75	0.486874499062314	1.6367797095267e-06	<0.001	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
332	493	0.48645577001515	1.98543332627867e-33	<0.001	GO:0019900	kinase binding
132	195	0.486136063875957	2.19167076162787e-14	<0.001	GO:0045211	postsynaptic membrane
257	381	0.486128462663682	2.5851923824328e-26	<0.001	GO:0031344	regulation of cell projection organization
57	84	0.484746392201356	4.52592810833182e-07	<0.001	GO:0009743	response to carbohydrate
84	124	0.484630723009649	1.05558820020938e-09	<0.001	GO:0043393	regulation of protein binding
152	225	0.484276751553666	3.17556043144912e-16	<0.001	GO:0016311	dephosphorylation
117	173	0.484218705686209	7.12314484191146e-13	<0.001	GO:0009896	positive regulation of catabolic process
119	176	0.483989178153166	4.66380599303734e-13	<0.001	GO:0032147	activation of protein kinase activity
61	90	0.483583015136477	1.92327210629021e-07	<0.001	GO:0000187	activation of MAPK activity
90	133	0.483567071072792	2.95362687023602e-10	<0.001	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding
419	625	0.483301289546923	3.26944074602518e-41	<0.001	GO:0019904	protein domain specific binding
371	553	0.482691778697077	1.08600206829984e-36	<0.001	GO:0043549	regulation of kinase activity
65	96	0.482579401762822	8.18357354996086e-08	<0.001	GO:0044448	cell cortex part
299	445	0.482333868307489	5.90000981267895e-30	<0.001	GO:0045664	regulation of neuron differentiation
143	212	0.481875492629293	2.89458240292489e-15	<0.001	GO:0043405	regulation of MAP kinase activity
69	102	0.481707459619398	3.48604161530291e-08	<0.001	GO:0005923	tight junction
69	102	0.481707459619398	3.48604161530291e-08	<0.001	GO:0070160	occluding junction
104	154	0.481650238396218	1.51685760359136e-11	<0.001	GO:0043406	positive regulation of MAP kinase activity
104	154	0.481650238396218	1.51685760359136e-11	<0.001	GO:0070302	regulation of stress-activated protein kinase signaling cascade
106	157	0.481427425505654	9.92757135078852e-12	<0.001	GO:0045785	positive regulation of cell adhesion
75	111	0.480599883410912	9.70916643375651e-09	<0.001	GO:1901653	cellular response to peptide
42	62	0.480586434719695	1.55309025024477e-05	0.038	GO:0031214	biomineral tissue development
42	62	0.480586434719695	1.55309025024477e-05	0.038	GO:0055037	recycling endosome
185	275	0.479968320937995	3.92479273973296e-19	<0.001	GO:0060627	regulation of vesicle-mediated transport
44	65	0.479932120540991	1.00733064656311e-05	0.016	GO:0017137	Rab GTPase binding
44	65	0.479932120540991	1.00733064656311e-05	0.016	GO:0044306	neuron projection terminus
44	65	0.479932120540991	1.00733064656311e-05	0.016	GO:0051170	nuclear import
211	314	0.479429608546258	1.5638017412115e-21	<0.001	GO:0030425	dendrite
83	123	0.479415259957817	1.77059799110313e-09	<0.001	GO:0005769	early endosome
46	68	0.479340224497251	6.53844411587819e-06	0.008	GO:0005249	voltage-gated potassium channel activity
85	126	0.479161370145389	1.15749631157267e-09	<0.001	GO:0090257	regulation of muscle system process
87	129	0.478922036187906	7.56790255170076e-10	<0.001	GO:0048562	embryonic organ morphogenesis
48	71	0.478802902792093	4.24692330582378e-06	0.003	GO:0031398	positive regulation of protein ubiquitination
48	71	0.478802902792093	4.24692330582378e-06	0.003	GO:0034329	cell junction assembly
50	74	0.478313573465961	2.76023476537607e-06	0.001	GO:0048771	tissue remodeling
166	247	0.477941108763569	2.98506693386842e-17	<0.001	GO:0016791	phosphatase activity
54	80	0.477457464104093	1.16950465527614e-06	<0.001	GO:0009914	hormone transport
103	153	0.477428973751026	2.53616384664088e-11	<0.001	GO:0000151	ubiquitin ligase complex
103	153	0.477428973751026	2.53616384664088e-11	<0.001	GO:0032872	regulation of stress-activated MAPK cascade
58	86	0.476736464009288	4.9584212272985e-07	<0.001	GO:0006338	chromatin remodeling
496	745	0.476614454659746	2.32421039771527e-47	<0.001	GO:0043005	neuron projection
60	89	0.476418152508875	3.23062289206479e-07	<0.001	GO:0060537	muscle tissue development
74	110	0.47476401729848	1.62484091007592e-08	<0.001	GO:0048732	gland development
76	113	0.474590244958444	1.06110513691031e-08	<0.001	GO:0030427	site of polarized growth
240	359	0.473640903100152	7.90711797267225e-24	<0.001	GO:0048729	tissue morphogenesis
230	344	0.473455062371393	6.6677244708864e-23	<0.001	GO:0033674	positive regulation of kinase activity
297	445	0.473380345218996	5.38164179194893e-29	<0.001	GO:0019901	protein kinase binding
210	314	0.473118501774851	4.71540484845898e-21	<0.001	GO:0016881	acid-amino acid ligase activity
130	194	0.472622828891602	1.11670319489268e-13	<0.001	GO:0003713	transcription coactivator activity
130	194	0.472622828891602	1.11670319489268e-13	<0.001	GO:0030111	regulation of Wnt signaling pathway
341	512	0.472069330928627	7.53244025831425e-33	<0.001	GO:0045859	regulation of protein kinase activity
530	800	0.471234093186644	1.35553196590148e-49	<0.001	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
43	64	0.470016324564656	1.69287029836975e-05	0.04	GO:0006606	protein import into nucleus
43	64	0.470016324564656	1.69287029836975e-05	0.04	GO:1902593	single-organism nuclear import
163	244	0.46990778478588	1.37104444464385e-16	<0.001	GO:0043235	receptor complex
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0008766	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0018169	ribosomal S6-glutamic acid ligase activity
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0043773	coenzyme F420-0 gamma-glutamyl ligase activity
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0043774	coenzyme F420-2 alpha-glutamyl ligase activity
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0070735	protein-glycine ligase activity
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0070736	protein-glycine ligase activity, initiating
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0070737	protein-glycine ligase activity, elongating
153	229	0.46969376516926	1.14334200436188e-15	<0.001	GO:0070738	tubulin-glycine ligase activity
51	76	0.469469518731614	3.01085675820373e-06	0.001	GO:0040014	regulation of multicellular organism growth
61	91	0.469074296521209	3.51715310226527e-07	<0.001	GO:0022407	regulation of cell-cell adhesion
61	91	0.469074296521209	3.51715310226527e-07	<0.001	GO:0072091	regulation of stem cell proliferation
109	163	0.468945854790083	1.286410974598e-11	<0.001	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
71	106	0.468873672700295	4.14844211801709e-08	<0.001	GO:0035257	nuclear hormone receptor binding
97	145	0.46883291084305	1.64194061987933e-10	<0.001	GO:0048638	regulation of developmental growth
75	112	0.468830569500373	1.76771245365175e-08	<0.001	GO:0043409	negative regulation of MAPK cascade
93	139	0.468809423958308	3.83973195039599e-10	<0.001	GO:0031965	nuclear membrane
79	118	0.468803886706392	7.53913394161313e-09	<0.001	GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity
91	136	0.468800854517421	5.87274882414501e-10	<0.001	GO:0015629	actin cytoskeleton
453	684	0.468329182397668	2.17292585464303e-42	<0.001	GO:0009894	regulation of catabolic process
219	329	0.467281236175838	1.66873174369554e-21	<0.001	GO:0071900	regulation of protein serine/threonine kinase activity
710	1080	0.466960526521427	1.66948161433727e-64	<0.001	GO:0045893	positive regulation of transcription, DNA-templated
732	1115	0.465880926925032	3.66597705111099e-66	<0.001	GO:0051254	positive regulation of RNA metabolic process
214	322	0.4650393655249	6.45890033708339e-21	<0.001	GO:0045860	positive regulation of protein kinase activity
383	579	0.464521013686908	8.74023269974664e-36	<0.001	GO:0051338	regulation of transferase activity
153	230	0.464022498924199	2.04571074543502e-15	<0.001	GO:0070739	protein-glutamic acid ligase activity
153	230	0.464022498924199	2.04571074543502e-15	<0.001	GO:0070740	tubulin-glutamic acid ligase activity
716	1092	0.46373627309563	2.36539408897481e-64	<0.001	GO:1902680	positive regulation of RNA biosynthetic process
82	123	0.463513515208934	5.33444162623623e-09	<0.001	GO:0048608	reproductive structure development
261	394	0.462415265447053	6.80126236183434e-25	<0.001	GO:0007167	enzyme linked receptor protein signaling pathway
203	306	0.46231709914239	8.93373323426177e-20	<0.001	GO:0030155	regulation of cell adhesion
673	1027	0.46162569050583	2.74767972846524e-60	<0.001	GO:0097458	neuron part
682	1041	0.461583844469121	4.8576845533036e-61	<0.001	GO:0035556	intracellular signal transduction
56	84	0.461538835540707	1.37870011967396e-06	<0.001	GO:0031256	leading edge membrane
156	235	0.46143772997466	1.4438909856936e-15	<0.001	GO:0070848	response to growth factor
54	81	0.461339755556151	2.1189624647698e-06	<0.001	GO:0009612	response to mechanical stimulus
457	694	0.461030462502465	8.88439625180466e-42	<0.001	GO:0022603	regulation of anatomical structure morphogenesis
109	164	0.461018423653137	2.30216906647425e-11	<0.001	GO:0046777	protein autophosphorylation
50	75	0.46090859313526	5.01336424596118e-06	0.003	GO:0008406	gonad development
50	75	0.46090859313526	5.01336424596118e-06	0.003	GO:0010634	positive regulation of epithelial cell migration
175	264	0.460301211746794	3.41627228344521e-17	<0.001	GO:0034762	regulation of transmembrane transport
290	439	0.45976992757211	3.23549148561168e-27	<0.001	GO:0008134	transcription factor binding
95	143	0.459741089642181	4.49021393365837e-10	<0.001	GO:0019902	phosphatase binding
130	196	0.459298951287611	3.57317072743919e-13	<0.001	GO:0042176	regulation of protein catabolic process
126	190	0.458921082022576	8.34147324333277e-13	<0.001	GO:0051348	negative regulation of transferase activity
87	131	0.458889105364789	2.4578887941522e-09	<0.001	GO:0010498	proteasomal protein catabolic process
83	125	0.458419512036753	5.75520253100678e-09	<0.001	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
400	608	0.458033696518774	1.60142497785837e-36	<0.001	GO:0031329	regulation of cellular catabolic process
77	116	0.457648053169613	2.06472400306104e-08	<0.001	GO:0061448	connective tissue development
237	359	0.457190048222746	2.00690813917623e-22	<0.001	GO:0051347	positive regulation of transferase activity
73	110	0.457080587193434	4.84363333578784e-08	<0.001	GO:0030426	growth cone
166	251	0.457008549650124	3.06275572356626e-16	<0.001	GO:0003002	regionalization
106	160	0.456745314629425	5.79125780296834e-11	<0.001	GO:0017016	Ras GTPase binding
162	245	0.456606899430531	7.15200505711068e-16	<0.001	GO:0006511	ubiquitin-dependent protein catabolic process
221	335	0.455744686605243	6.04860437716696e-21	<0.001	GO:0051641	cellular localization
57	86	0.454195286152949	1.48387235948244e-06	<0.001	GO:0090090	negative regulation of canonical Wnt signaling pathway
138	209	0.453862660290548	1.15647561231638e-13	<0.001	GO:0071902	positive regulation of protein serine/threonine kinase activity
235	357	0.453425426686927	5.38614381735595e-22	<0.001	GO:0006366	transcription from RNA polymerase II promoter
267	406	0.453264206716008	1.02690155737685e-24	<0.001	GO:0000975	regulatory region DNA binding
267	406	0.453264206716008	1.02690155737685e-24	<0.001	GO:0001067	regulatory region nucleic acid binding
53	80	0.453251946587874	3.50480318833317e-06	0.001	GO:0022602	ovulation cycle process
155	235	0.453148452912685	4.17904771919751e-15	<0.001	GO:0016055	Wnt signaling pathway
240	365	0.452178483195165	2.45586208741394e-22	<0.001	GO:0008104	protein localization
49	74	0.452177343954081	8.29606732120239e-06	0.008	GO:0014706	striated muscle tissue development
223	339	0.452157659259221	6.91848121697283e-21	<0.001	GO:0010563	negative regulation of phosphorus metabolic process
223	339	0.452157659259221	6.91848121697283e-21	<0.001	GO:0045936	negative regulation of phosphate metabolic process
76	115	0.451962589180194	3.39562015407917e-08	<0.001	GO:0030178	negative regulation of Wnt signaling pathway
548	840	0.451929335045965	3.92063393110777e-48	<0.001	GO:0030054	cell junction
281	428	0.451597864295391	9.00786077334401e-26	<0.001	GO:0051179	localization
262	399	0.45117301590396	3.94031979485252e-24	<0.001	GO:0044212	transcription regulatory region DNA binding
72	109	0.451086076849973	7.96524329727314e-08	<0.001	GO:0007162	negative regulation of cell adhesion
816	1260	0.451079248166851	7.77740974748294e-70	<0.001	GO:0045935	positive regulation of nucleobase-containing compound metabolic process
209	318	0.450551442114615	1.35511477955216e-19	<0.001	GO:0016567	protein ubiquitination
93	141	0.450458770731823	1.21116621359647e-09	<0.001	GO:0050679	positive regulation of epithelial cell proliferation
803	1241	0.449565991321946	1.93219005948864e-68	<0.001	GO:0009653	anatomical structure morphogenesis
167	254	0.449550768994011	5.74501782619255e-16	<0.001	GO:0043632	modification-dependent macromolecule catabolic process
184	280	0.449510120281116	2.06611519613299e-17	<0.001	GO:0070727	cellular macromolecule localization
165	251	0.449265679195768	8.77574196889867e-16	<0.001	GO:0019941	modification-dependent protein catabolic process
227	346	0.448909907560884	5.14809592898019e-21	<0.001	GO:0032446	protein modification by small protein conjugation
106	161	0.448817883492478	1.01706454257344e-10	<0.001	GO:0030098	lymphocyte differentiation
85	129	0.448756684340616	6.62521750261335e-09	<0.001	GO:0051235	maintenance of location
401	614	0.448715188195906	1.56304745547009e-35	<0.001	GO:0051960	regulation of nervous system development
225	343	0.448663877953155	7.87515676888522e-21	<0.001	GO:0009790	embryo development
62	94	0.448479005563232	6.74404745845582e-07	<0.001	GO:0051494	negative regulation of cytoskeleton organization
305	466	0.448423497746291	1.60460411670564e-27	<0.001	GO:0006140	regulation of nucleotide metabolic process
83	126	0.44828826128722	1.01353938802565e-08	<0.001	GO:0045165	cell fate commitment
833	1290	0.447928494308126	1.87797430230037e-70	<0.001	GO:0051173	positive regulation of nitrogen compound metabolic process
60	91	0.447867822006136	1.03488124443663e-06	<0.001	GO:0017038	protein import
81	123	0.447800200250493	1.55076917492097e-08	<0.001	GO:0022843	voltage-gated cation channel activity
81	123	0.447800200250493	1.55076917492097e-08	<0.001	GO:0050920	regulation of chemotaxis
451	692	0.447635877891396	1.59189879079033e-39	<0.001	GO:0060284	regulation of cell development
245	374	0.447594367989586	1.94191510591531e-22	<0.001	GO:0033036	macromolecule localization
181	276	0.44680825957604	5.14309167908513e-17	<0.001	GO:0034613	cellular protein localization
77	117	0.446759208340564	3.63228576245105e-08	<0.001	GO:0019887	protein kinase regulator activity
1210	1894	0.446611828992424	1.89800742119635e-99	<0.001	GO:0010604	positive regulation of macromolecule metabolic process
56	85	0.446530786522107	2.43979954727798e-06	0.001	GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
56	85	0.446530786522107	2.43979954727798e-06	0.001	GO:0007163	establishment or maintenance of cell polarity
56	85	0.446530786522107	2.43979954727798e-06	0.001	GO:0035725	sodium ion transmembrane transport
274	419	0.44633001196942	9.16851801369192e-25	<0.001	GO:0004674	protein serine/threonine kinase activity
775	1200	0.446278549651003	1.8301609012251e-65	<0.001	GO:0010628	positive regulation of gene expression
54	82	0.445796698526343	3.7486773569114e-06	0.001	GO:0001843	neural tube closure
73	111	0.445620212573156	8.51424424570159e-08	<0.001	GO:0018108	peptidyl-tyrosine phosphorylation
52	79	0.445012383940391	5.76261370455502e-06	0.006	GO:0022404	molting cycle process
52	79	0.445012383940391	5.76261370455502e-06	0.006	GO:0022405	hair cycle process
707	1094	0.444955667071424	8.89078467005123e-60	<0.001	GO:1902531	regulation of intracellular signal transduction
88	134	0.444714770864528	4.62477760085495e-09	<0.001	GO:0004713	protein tyrosine kinase activity
69	105	0.444366683479966	1.99756232874017e-07	<0.001	GO:0051291	protein heterooligomerization
526	811	0.443846785707311	4.28527601943238e-45	<0.001	GO:0023057	negative regulation of signaling
48	73	0.443268818303455	1.36406487056715e-05	0.025	GO:0043271	negative regulation of ion transport
82	125	0.443010509477745	1.65407831161078e-08	<0.001	GO:0008016	regulation of heart contraction
65	99	0.442978154953985	4.69144617712499e-07	<0.001	GO:0047485	protein N-terminus binding
211	323	0.442937827159276	2.66002708170014e-19	<0.001	GO:0043410	positive regulation of MAPK cascade
80	122	0.44239325641953	2.53025566245324e-08	<0.001	GO:0032868	response to insulin
63	96	0.442225496494044	7.19287514146437e-07	<0.001	GO:0001085	RNA polymerase II transcription factor binding
95	145	0.442129573797001	1.38038570413454e-09	<0.001	GO:0000904	cell morphogenesis involved in differentiation
95	145	0.442129573797001	1.38038570413454e-09	<0.001	GO:0006813	potassium ion transport
110	168	0.442056187819071	7.57022492135742e-11	<0.001	GO:0042110	T cell activation
225	345	0.441332994958085	2.34798188139518e-20	<0.001	GO:0016879	ligase activity, forming carbon-nitrogen bonds
121	185	0.441179740483661	9.70380150260988e-12	<0.001	GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity
300	461	0.441025333261043	1.8189394448527e-26	<0.001	GO:1900542	regulation of purine nucleotide metabolic process
412	635	0.440775635869923	1.6608678660428e-35	<0.001	GO:0006468	protein phosphorylation
803	1250	0.440456075429033	2.36327216102451e-66	<0.001	GO:0010557	positive regulation of macromolecule biosynthetic process
252	387	0.440270136890548	1.70685021919019e-22	<0.001	GO:0000988	protein binding transcription factor activity
1120	1758	0.440172087159269	1.69195099762602e-90	<0.001	GO:0006464	cellular protein modification process
1120	1758	0.440172087159269	1.69195099762602e-90	<0.001	GO:0036211	protein modification process
239	367	0.439970212076511	2.06340631774609e-21	<0.001	GO:0007389	pattern specification process
57	87	0.439686567537681	2.59771427365851e-06	0.001	GO:0048704	embryonic skeletal system morphogenesis
436	673	0.439636471969867	2.70973377699336e-37	<0.001	GO:0051130	positive regulation of cellular component organization
100	153	0.439363507186607	6.2874058897384e-10	<0.001	GO:0043547	positive regulation of GTPase activity
165	253	0.43927647167794	2.6216511838228e-15	<0.001	GO:0048858	cell projection morphogenesis
1257	1982	0.43897550181405	2.65528612109708e-100	<0.001	GO:0031325	positive regulation of cellular metabolic process
70	107	0.438846845706392	2.12492878019911e-07	<0.001	GO:0007420	brain development
55	84	0.438730223748264	3.98869475321477e-06	0.003	GO:0032387	negative regulation of intracellular transport
55	84	0.438730223748264	3.98869475321477e-06	0.003	GO:0060562	epithelial tube morphogenesis
358	552	0.438584702086642	6.3262162425095e-31	<0.001	GO:0050767	regulation of neurogenesis
240	369	0.438427996457303	2.18293048568743e-21	<0.001	GO:0044057	regulation of system process
94	144	0.437512729262577	2.24034288319157e-09	<0.001	GO:0060828	regulation of canonical Wnt signaling pathway
66	101	0.437163481000236	4.98503216869109e-07	<0.001	GO:0019903	protein phosphatase binding
310	478	0.437059694929281	6.27744487384702e-27	<0.001	GO:0043408	regulation of MAPK cascade
250	385	0.436724419456339	4.46054388203389e-22	<0.001	GO:0000989	transcription factor binding transcription factor activity
51	78	0.436615230223093	9.41705294025663e-06	0.013	GO:0043255	regulation of carbohydrate biosynthetic process
77	118	0.436135215401157	6.28805932107298e-08	<0.001	GO:0001822	kidney development
127	195	0.436131414759533	4.68927246022482e-12	<0.001	GO:0040013	negative regulation of locomotion
88	135	0.435443181474196	7.98744687700603e-09	<0.001	GO:0003714	transcription corepressor activity
88	135	0.435443181474196	7.98744687700603e-09	<0.001	GO:0072509	divalent inorganic cation transmembrane transporter activity
